episode,investor_return,a1_return,a1_repay,a2_return,a2_repay
29745,16.25,202.5,0.05,161.25,0.6
29746,56.25,30.0,0.0,123.75,0.6
29747,-33.75,120.0,0.0,123.75,0.55
29748,181.25,30.0,0.0,198.75,0.65
29749,10.0,15.0,0.1,45.0,0.6
29750,21.25,180.0,0.0,138.75,0.65
29751,7.5,345.0,0.0,97.5,0.6
29752,91.25,285.0,0.0,183.75,0.65
29753,-5.0,142.5,0.075,52.5,0.575
29754,33.75,262.5,0.05,123.75,0.6
29755,40.0,172.5,0.075,97.5,0.6
29756,106.25,255.0,0.075,198.75,0.65
29757,151.25,120.0,0.025,138.75,0.65
29758,12.5,296.25,0.05,161.25,0.55
29759,-6.25,30.0,0.0,26.25,0.6
29760,-16.25,112.5,0.05,3.75,0.6
29761,-103.75,285.0,0.025,78.75,0.55
29762,58.75,180.0,0.025,191.25,0.6
29763,-42.5,240.0,0.0,22.5,0.6
29764,-8.75,45.0,0.0,3.75,0.6
29765,116.25,0.0,0.0,153.75,0.65
29766,22.5,210.0,0.0,67.5,0.6
29767,101.25,165.0,0.025,213.75,0.6
29768,-22.5,195.0,0.0,97.5,0.6
29769,-148.75,600.0,0.0,78.75,0.65
29770,-92.5,348.75,0.075,63.75,0.625
29771,65.0,183.75,0.075,131.25,0.6
29772,-130.0,416.25,0.025,3.75,0.6
29773,-11.25,90.0,0.0,11.25,0.6
29774,73.75,30.0,0.0,266.25,0.475
29775,-50.0,150.0,0.0,0.0,0.675
29776,140.0,120.0,0.0,180.0,0.65
29777,146.25,45.0,0.0,168.75,0.675
29778,-13.75,165.0,0.025,48.75,0.65
29779,-11.25,90.0,0.0,71.25,0.525
29780,-5.0,135.0,0.0,120.0,0.6
29781,-21.25,150.0,0.0,41.25,0.6
29782,151.25,60.0,0.0,138.75,0.65
29783,43.75,120.0,0.0,86.25,0.6
29784,27.5,105.0,0.0,97.5,0.65
29785,18.75,180.0,0.025,71.25,0.65
29786,25.0,60.0,0.0,135.0,0.55
29787,10.0,165.0,0.075,45.0,0.625
29788,-11.25,180.0,0.0,101.25,0.6
29789,-36.25,105.0,0.0,11.25,0.6
29790,1.25,285.0,0.1,63.75,0.6
29791,-26.25,90.0,0.0,26.25,0.6
29792,-11.25,93.75,0.075,67.5,0.6
29793,26.25,75.0,0.0,78.75,0.6
29794,-142.5,438.75,0.025,33.75,0.6
29795,-25.0,60.0,0.0,45.0,0.6
29796,12.5,60.0,0.0,37.5,0.625
29797,-70.0,277.5,0.05,52.5,0.6
29798,-17.5,75.0,0.0,52.5,0.6
29799,-82.5,345.0,0.0,127.5,0.55
29800,-10.0,15.0,0.0,45.0,0.6
29801,-28.75,281.25,0.025,97.5,0.6
29802,108.75,75.0,0.025,236.25,0.55
29803,-53.75,202.5,0.05,11.25,0.55
29804,16.25,195.0,0.0,108.75,0.6
29805,-26.25,180.0,0.1,26.25,0.6
29806,76.25,30.0,0.0,123.75,0.6
29807,-65.0,210.0,0.025,15.0,0.6
29808,41.25,180.0,0.0,168.75,0.55
29809,-30.0,202.5,0.075,37.5,0.6
29810,117.5,135.0,0.0,217.5,0.6
29811,-38.75,191.25,0.025,97.5,0.65
29812,-10.0,45.0,0.0,15.0,0.6
29813,-35.0,135.0,0.0,30.0,0.6
29814,112.5,157.5,0.05,150.0,0.6
29815,6.25,120.0,0.0,63.75,0.6
29816,73.75,258.75,0.1,157.5,0.575
29817,55.0,150.0,0.0,135.0,0.6
29818,-95.0,375.0,0.0,30.0,0.6
29819,87.5,292.5,0.075,150.0,0.65
29820,20.0,285.0,0.0,105.0,0.6
29821,82.5,60.0,0.0,97.5,0.65
29822,10.0,120.0,0.0,30.0,0.6
29823,-53.75,416.25,0.05,157.5,0.55
29824,-5.0,15.0,0.0,60.0,0.65
29825,33.75,232.5,0.175,123.75,0.6
29826,47.5,15.0,0.0,67.5,0.65
29827,2.5,60.0,0.0,37.5,0.65
29828,-1.25,45.0,0.0,56.25,0.6
29829,80.0,225.0,0.0,105.0,0.65
29830,-16.25,270.0,0.025,56.25,0.7
29831,81.25,225.0,0.025,93.75,0.6
29832,82.5,210.0,0.025,127.5,0.65
29833,-102.5,300.0,0.0,22.5,0.65
29834,-141.25,510.0,0.05,11.25,0.6
29835,15.0,120.0,0.0,105.0,0.6
29836,1.25,195.0,0.0,123.75,0.6
29837,63.75,123.75,0.075,82.5,0.65
29838,-116.25,495.0,0.0,41.25,0.55
29839,152.5,157.5,0.05,210.0,0.65
29840,61.25,75.0,0.0,123.75,0.6
29841,5.0,60.0,0.0,15.0,0.6
29842,43.75,15.0,0.0,41.25,0.6
29843,102.5,120.0,0.025,97.5,0.6
29844,-72.5,195.0,0.0,67.5,0.65
29845,46.25,30.0,0.0,93.75,0.6
29846,51.25,232.5,0.05,116.25,0.6
29847,-170.0,585.0,0.025,45.0,0.65
29848,-40.0,210.0,0.0,30.0,0.6
29849,36.25,78.75,0.075,105.0,0.6
29850,0.0,105.0,0.0,45.0,0.65
29851,127.5,195.0,0.0,187.5,0.65
29852,-3.75,255.0,0.0,168.75,0.55
29853,27.5,315.0,0.075,127.5,0.65
29854,90.0,45.0,0.0,75.0,0.6
29855,-12.5,255.0,0.025,67.5,0.65
29856,15.0,135.0,0.0,120.0,0.6
29857,67.5,45.0,0.0,97.5,0.65
29858,-31.25,247.5,0.05,63.75,0.65
29859,-11.25,217.5,0.05,63.75,0.7
29860,-36.25,540.0,0.025,116.25,0.65
29861,6.25,412.5,0.075,131.25,0.6
29862,28.75,165.0,0.0,86.25,0.65
29863,56.25,270.0,0.0,123.75,0.7
29864,56.25,300.0,0.0,153.75,0.65
29865,-57.5,240.0,0.0,97.5,0.65
29866,138.75,30.0,0.0,221.25,0.575
29867,137.5,45.0,0.0,187.5,0.6
29868,-51.25,555.0,0.025,146.25,0.675
29869,-7.5,240.0,0.0,97.5,0.625
29870,31.25,0.0,0.0,78.75,0.65
29871,43.75,75.0,0.0,41.25,0.625
29872,-10.0,180.0,0.0,180.0,0.525
29873,-21.25,195.0,0.0,86.25,0.625
29874,7.5,0.0,0.0,22.5,0.675
29875,-27.5,300.0,0.1,97.5,0.6
29876,-21.25,75.0,0.0,26.25,0.6
29877,-2.5,120.0,0.0,22.5,0.625
29878,62.5,30.0,0.0,187.5,0.55
29879,-83.75,551.25,0.025,202.5,0.55
29880,33.75,330.0,0.1,146.25,0.65
29881,-23.75,412.5,0.025,101.25,0.6
29882,65.0,30.0,0.0,135.0,0.575
29883,-41.25,120.0,0.0,11.25,0.65
29884,131.25,116.25,0.025,172.5,0.65
29885,-35.0,296.25,0.025,48.75,0.6
29886,-25.0,180.0,0.0,45.0,0.65
29887,98.75,255.0,0.0,206.25,0.65
29888,-41.25,180.0,0.0,71.25,0.6
29889,138.75,120.0,0.0,131.25,0.65
29890,-6.25,75.0,0.0,11.25,0.6
29891,-1.25,150.0,0.025,101.25,0.6
29892,43.75,97.5,0.05,48.75,0.6
29893,-186.25,555.0,0.0,11.25,0.65
29894,132.5,41.25,0.025,236.25,0.575
29895,-45.0,423.75,0.1,161.25,0.55
29896,108.75,150.0,0.0,191.25,0.6
29897,-40.0,225.0,0.025,45.0,0.6
29898,-23.75,281.25,0.075,52.5,0.65
29899,-23.75,60.0,0.0,33.75,0.6
29900,-95.0,498.75,0.025,86.25,0.6
29901,141.25,75.0,0.0,123.75,0.65
29902,88.75,105.0,0.05,146.25,0.6
29903,45.0,15.0,0.05,30.0,0.6
29904,116.25,90.0,0.05,183.75,0.65
29905,-193.75,573.75,0.025,90.0,0.6
29906,93.75,75.0,0.0,131.25,0.6
29907,1.25,120.0,0.0,48.75,0.65
29908,-75.0,300.0,0.025,45.0,0.625
29909,-51.25,210.0,0.0,71.25,0.6
29910,45.0,277.5,0.075,157.5,0.625
29911,61.25,210.0,0.0,198.75,0.6
29912,85.0,135.0,0.0,150.0,0.65
29913,-75.0,240.0,0.0,15.0,0.6
29914,-62.5,210.0,0.0,52.5,0.6
29915,47.5,30.0,0.05,82.5,0.675
29916,155.0,135.0,0.1,210.0,0.65
29917,82.5,187.5,0.05,90.0,0.7
29918,0.0,120.0,0.0,120.0,0.55
29919,22.5,30.0,0.0,67.5,0.6
29920,-87.5,255.0,0.025,22.5,0.575
29921,-26.25,86.25,0.025,0.0,0.6
29922,1.25,255.0,0.0,123.75,0.6
29923,17.5,142.5,0.05,30.0,0.6
29924,-36.25,105.0,0.0,11.25,0.6
29925,42.5,135.0,0.0,172.5,0.6
29926,-146.25,480.0,0.0,56.25,0.6
29927,-11.25,570.0,0.025,191.25,0.65
29928,48.75,150.0,0.1,131.25,0.6
29929,-21.25,180.0,0.0,71.25,0.6
29930,-75.0,330.0,0.0,45.0,0.65
29931,25.0,150.0,0.0,105.0,0.65
29932,33.75,210.0,0.0,86.25,0.65
29933,-70.0,228.75,0.075,11.25,0.6
29934,-78.75,502.5,0.075,86.25,0.6
29935,8.75,168.75,0.075,142.5,0.55
29936,113.75,90.0,0.025,176.25,0.65
29937,48.75,105.0,0.0,146.25,0.6
29938,55.0,120.0,0.025,105.0,0.65
29939,-35.0,135.0,0.0,30.0,0.6
29940,-36.25,105.0,0.0,11.25,0.6
29941,-23.75,135.0,0.0,48.75,0.6
29942,-107.5,510.0,0.0,37.5,0.6
29943,-50.0,540.0,0.05,90.0,0.6
29944,-41.25,536.25,0.025,105.0,0.6
29945,-5.0,75.0,0.075,60.0,0.6
29946,86.25,101.25,0.075,82.5,0.6
29947,101.25,157.5,0.05,131.25,0.6
29948,41.25,138.75,0.075,90.0,0.6
29949,65.0,75.0,0.0,90.0,0.6
29950,-5.0,232.5,0.1,112.5,0.6
29951,63.75,165.0,0.125,101.25,0.6
29952,-6.25,285.0,0.025,101.25,0.6
29953,-41.25,270.0,0.0,101.25,0.6
29954,-57.5,495.0,0.0,112.5,0.6
29955,25.0,45.0,0.05,60.0,0.6
29956,25.0,60.0,0.025,135.0,0.55
29957,161.25,15.0,0.0,123.75,0.675
29958,-163.75,528.75,0.05,105.0,0.55
29959,96.25,75.0,0.05,138.75,0.6
29960,63.75,90.0,0.0,146.25,0.65
29961,50.0,187.5,0.05,202.5,0.55
29962,-92.5,446.25,0.025,86.25,0.6
29963,31.25,60.0,0.0,138.75,0.55
29964,-30.0,135.0,0.1,45.0,0.6
29965,42.5,67.5,0.05,30.0,0.6
29966,-58.75,180.0,0.05,78.75,0.6
29967,92.5,120.0,0.0,127.5,0.6
29968,172.5,67.5,0.175,210.0,0.65
29969,46.25,60.0,0.0,123.75,0.6
29970,65.0,300.0,0.025,195.0,0.65
29971,-17.5,150.0,0.075,7.5,0.6
29972,-13.75,210.0,0.025,93.75,0.6
29973,-30.0,262.5,0.125,67.5,0.65
29974,147.5,120.0,0.15,202.5,0.65
29975,25.0,202.5,0.075,142.5,0.55
29976,25.0,300.0,0.0,135.0,0.6
29977,98.75,45.0,0.05,206.25,0.55
29978,-85.0,300.0,0.0,45.0,0.6
29979,8.75,105.0,0.075,86.25,0.6
29980,15.0,112.5,0.05,172.5,0.55
29981,-17.5,431.25,0.075,146.25,0.6
29982,70.0,150.0,0.0,120.0,0.6
29983,-166.25,570.0,0.025,56.25,0.6
29984,45.0,105.0,0.05,90.0,0.6
29985,36.25,75.0,0.0,48.75,0.6
29986,-55.0,247.5,0.025,37.5,0.6
29987,93.75,0.0,0.05,56.25,0.575
29988,-83.75,480.0,0.075,123.75,0.55
29989,-83.75,255.0,0.0,48.75,0.6
29990,13.75,131.25,0.075,105.0,0.6
29991,7.5,97.5,0.1,15.0,0.6
29992,13.75,225.0,0.0,221.25,0.5
29993,-21.25,135.0,0.025,146.25,0.55
29994,38.75,30.0,0.1,71.25,0.6
29995,80.0,281.25,0.125,198.75,0.65
29996,-21.25,60.0,0.05,11.25,0.6
29997,156.25,127.5,0.05,206.25,0.65
29998,-43.75,180.0,0.0,33.75,0.6
29999,-96.25,296.25,0.025,0.0,0.6
30000,33.75,105.0,0.0,41.25,0.6
30001,11.25,150.0,0.1,78.75,0.65
30002,63.75,225.0,0.025,101.25,0.575
30003,2.5,232.5,0.05,135.0,0.65
30004,-65.0,240.0,0.025,15.0,0.575
30005,-82.5,296.25,0.025,56.25,0.6
30006,125.0,217.5,0.075,157.5,0.65
30007,58.75,315.0,0.025,206.25,0.625
30008,-73.75,210.0,0.0,33.75,0.6
30009,5.0,487.5,0.025,217.5,0.625
30010,-20.0,161.25,0.1,48.75,0.65
30011,-78.75,472.5,0.05,86.25,0.6
30012,-31.25,341.25,0.05,120.0,0.6
30013,126.25,120.0,0.025,213.75,0.625
30014,130.0,135.0,0.1,195.0,0.65
30015,145.0,90.0,0.0,225.0,0.625
30016,-63.75,285.0,0.0,18.75,0.6
30017,63.75,150.0,0.0,176.25,0.55
30018,71.25,247.5,0.05,131.25,0.6
30019,17.5,165.0,0.0,67.5,0.6
30020,-25.0,105.0,0.0,30.0,0.6
30021,62.5,82.5,0.05,105.0,0.6
30022,-22.5,172.5,0.05,60.0,0.6
30023,-15.0,547.5,0.025,97.5,0.6
30024,17.5,67.5,0.05,15.0,0.6
30025,121.25,240.0,0.05,198.75,0.65
30026,32.5,90.0,0.0,97.5,0.6
30027,-6.25,90.0,0.0,26.25,0.575
30028,8.75,90.0,0.0,131.25,0.475
30029,27.5,180.0,0.0,172.5,0.6
30030,32.5,217.5,0.075,210.0,0.55
30031,-50.0,120.0,0.0,90.0,0.55
30032,150.0,180.0,0.075,150.0,0.65
30033,-70.0,206.25,0.025,33.75,0.575
30034,5.0,15.0,0.05,30.0,0.55
30035,12.5,60.0,0.0,127.5,0.625
30036,118.75,262.5,0.05,198.75,0.65
30037,-33.75,180.0,0.0,63.75,0.55
30038,-2.5,285.0,0.0,127.5,0.6
30039,-2.5,120.0,0.0,82.5,0.6
30040,8.75,270.0,0.025,191.25,0.55
30041,6.25,165.0,0.0,108.75,0.65
30042,-10.0,60.0,0.05,30.0,0.6
30043,40.0,45.0,0.0,105.0,0.6
30044,103.75,45.0,0.0,131.25,0.625
30045,-26.25,90.0,0.05,26.25,0.6
30046,-26.25,135.0,0.0,11.25,0.6
30047,-18.75,150.0,0.0,78.75,0.6
30048,-97.5,341.25,0.1,56.25,0.6
30049,-30.0,135.0,0.0,45.0,0.6
30050,-75.0,292.5,0.075,52.5,0.6
30051,62.5,15.0,0.0,112.5,0.6
30052,2.5,75.0,0.05,52.5,0.6
30053,-5.0,90.0,0.0,15.0,0.6
30054,15.0,262.5,0.05,112.5,0.6
30055,-16.25,60.0,0.0,26.25,0.6
30056,-10.0,292.5,0.05,67.5,0.55
30057,-45.0,240.0,0.125,15.0,0.6
30058,45.0,0.0,0.15,75.0,0.6
30059,118.75,75.0,0.0,146.25,0.6
30060,45.0,30.0,0.15,105.0,0.55
30061,48.75,165.0,0.0,86.25,0.6
30062,0.0,60.0,0.0,60.0,0.6
30063,31.25,30.0,0.0,78.75,0.675
30064,137.5,120.0,0.175,202.5,0.625
30065,38.75,195.0,0.075,116.25,0.6
30066,6.25,135.0,0.05,78.75,0.6
30067,72.5,195.0,0.0,202.5,0.625
30068,40.0,45.0,0.05,165.0,0.6
30069,-20.0,120.0,0.05,60.0,0.6
30070,58.75,105.0,0.0,116.25,0.625
30071,45.0,0.0,0.15,75.0,0.55
30072,-6.25,195.0,0.075,41.25,0.6
30073,106.25,60.0,0.1,183.75,0.625
30074,16.25,0.0,0.15,33.75,0.6
30075,12.5,375.0,0.2,52.5,0.6
30076,-27.5,375.0,0.025,172.5,0.525
30077,95.0,97.5,0.1,67.5,0.6
30078,-22.5,120.0,0.025,22.5,0.6
30079,138.75,75.0,0.0,206.25,0.625
30080,-11.25,168.75,0.1,82.5,0.6
30081,-152.5,555.0,0.025,37.5,0.6
30082,27.5,150.0,0.05,82.5,0.6
30083,-90.0,270.0,0.025,0.0,0.6
30084,-103.75,330.0,0.0,63.75,0.6
30085,35.0,45.0,0.15,90.0,0.6
30086,-106.25,525.0,0.0,41.25,0.6
30087,106.25,15.0,0.15,198.75,0.55
30088,20.0,30.0,0.1,30.0,0.6
30089,91.25,15.0,0.15,153.75,0.55
30090,-30.0,330.0,0.025,120.0,0.6
30091,0.0,195.0,0.0,135.0,0.625
30092,-60.0,330.0,0.025,90.0,0.65
30093,-31.25,412.5,0.05,138.75,0.6
30094,75.0,165.0,0.05,180.0,0.625
30095,83.75,82.5,0.05,183.75,0.625
30096,5.0,221.25,0.1,63.75,0.6
30097,0.0,375.0,0.0,135.0,0.675
30098,1.25,240.0,0.15,138.75,0.625
30099,105.0,90.0,0.15,135.0,0.6
30100,6.25,60.0,0.2,63.75,0.6
30101,28.75,157.5,0.1,123.75,0.625
30102,-11.25,225.0,0.15,56.25,0.6
30103,-83.75,480.0,0.125,63.75,0.575
30104,110.0,225.0,0.05,225.0,0.625
30105,-5.0,292.5,0.2,82.5,0.675
30106,55.0,22.5,0.15,112.5,0.65
30107,-16.25,300.0,0.125,56.25,0.6
30108,-46.25,431.25,0.025,105.0,0.6
30109,-93.75,330.0,0.0,93.75,0.575
30110,118.75,135.0,0.0,146.25,0.6
30111,106.25,90.0,0.225,153.75,0.55
30112,-100.0,300.0,0.05,0.0,0.575
30113,47.5,60.0,0.15,52.5,0.575
30114,-23.75,172.5,0.15,11.25,0.575
30115,-13.75,90.0,0.15,93.75,0.55
30116,-138.75,427.5,0.025,11.25,0.6
30117,12.5,277.5,0.1,120.0,0.6
30118,-83.75,337.5,0.1,26.25,0.55
30119,65.0,180.0,0.025,75.0,0.6
30120,-16.25,180.0,0.0,26.25,0.6
30121,18.75,22.5,0.05,48.75,0.6
30122,-8.75,217.5,0.2,71.25,0.55
30123,8.75,165.0,0.05,56.25,0.6
30124,86.25,210.0,0.05,123.75,0.6
30125,72.5,15.0,0.15,52.5,0.525
30126,93.75,105.0,0.05,101.25,0.575
30127,-60.0,292.5,0.05,97.5,0.525
30128,110.0,60.0,0.1,120.0,0.625
30129,-112.5,472.5,0.075,90.0,0.65
30130,36.25,37.5,0.15,86.25,0.675
30131,10.0,202.5,0.1,157.5,0.625
30132,-22.5,247.5,0.1,45.0,0.6
30133,22.5,90.0,0.05,157.5,0.6
30134,30.0,52.5,0.05,67.5,0.575
30135,92.5,97.5,0.1,120.0,0.6
30136,-55.0,390.0,0.025,105.0,0.6
30137,7.5,232.5,0.1,180.0,0.575
30138,-36.25,225.0,0.0,131.25,0.55
30139,-77.5,270.0,0.0,127.5,0.525
30140,5.0,165.0,0.0,60.0,0.6
30141,-2.5,105.0,0.0,67.5,0.6
30142,55.0,150.0,0.0,75.0,0.6
30143,76.25,67.5,0.1,116.25,0.6
30144,-98.75,570.0,0.0,78.75,0.6
30145,45.0,37.5,0.1,67.5,0.6
30146,-18.75,75.0,0.0,3.75,0.6
30147,65.0,195.0,0.0,90.0,0.6
30148,37.5,187.5,0.05,135.0,0.6
30149,145.0,0.0,0.15,135.0,0.6
30150,-22.5,262.5,0.05,90.0,0.65
30151,13.75,135.0,0.0,71.25,0.65
30152,48.75,52.5,0.05,78.75,0.65
30153,6.25,135.0,0.0,78.75,0.6
30154,1.25,15.0,0.15,123.75,0.55
30155,-32.5,281.25,0.025,71.25,0.65
30156,10.0,165.0,0.05,45.0,0.6
30157,68.75,157.5,0.15,63.75,0.65
30158,23.75,150.0,0.0,56.25,0.6
30159,160.0,90.0,0.05,210.0,0.65
30160,80.0,135.0,0.0,195.0,0.6
30161,-65.0,375.0,0.0,120.0,0.6
30162,141.25,30.0,0.1,168.75,0.6
30163,6.25,60.0,0.15,63.75,0.6
30164,-48.75,255.0,0.0,33.75,0.6
30165,108.75,45.0,0.1,176.25,0.6
30166,-5.0,30.0,0.15,15.0,0.6
30167,-52.5,555.0,0.0,187.5,0.625
30168,7.5,0.0,0.15,52.5,0.6
30169,-68.75,225.0,0.0,3.75,0.6
30170,100.0,127.5,0.1,202.5,0.6
30171,96.25,82.5,0.15,131.25,0.6
30172,33.75,262.5,0.05,123.75,0.6
30173,32.5,142.5,0.125,75.0,0.6
30174,190.0,0.0,0.15,210.0,0.65
30175,30.0,165.0,0.15,75.0,0.6
30176,-1.25,202.5,0.15,78.75,0.6
30177,126.25,15.0,0.1,108.75,0.6
30178,85.0,127.5,0.15,217.5,0.575
30179,-16.25,453.75,0.125,112.5,0.6
30180,2.5,0.0,0.15,37.5,0.6
30181,38.75,202.5,0.225,48.75,0.6
30182,-33.75,322.5,0.15,41.25,0.6
30183,97.5,382.5,0.15,210.0,0.65
30184,140.0,240.0,0.15,210.0,0.65
30185,92.5,7.5,0.15,90.0,0.6
30186,-102.5,540.0,0.075,52.5,0.6
30187,-25.0,206.25,0.225,168.75,0.5
30188,41.25,330.0,0.1,168.75,0.65
30189,160.0,150.0,0.0,150.0,0.675
30190,-75.0,165.0,0.025,90.0,0.575
30191,75.0,195.0,0.15,150.0,0.6
30192,13.75,315.0,0.075,131.25,0.65
30193,-12.5,165.0,0.1,67.5,0.625
30194,12.5,161.25,0.175,56.25,0.6
30195,126.25,150.0,0.15,183.75,0.65
30196,-82.5,300.0,0.1,22.5,0.65
30197,35.0,67.5,0.1,157.5,0.525
30198,141.25,195.0,0.05,153.75,0.65
30199,-45.0,202.5,0.15,22.5,0.6
30200,7.5,142.5,0.125,120.0,0.525
30201,-67.5,150.0,0.0,127.5,0.525
30202,92.5,15.0,0.15,142.5,0.575
30203,-1.25,423.75,0.15,97.5,0.575
30204,137.5,142.5,0.1,210.0,0.625
30205,20.0,262.5,0.15,157.5,0.575
30206,113.75,202.5,0.05,123.75,0.65
30207,51.25,195.0,0.15,63.75,0.65
30208,15.0,120.0,0.0,135.0,0.575
30209,98.75,45.0,0.1,146.25,0.6
30210,58.75,37.5,0.1,123.75,0.625
30211,-87.5,397.5,0.075,90.0,0.675
30212,55.0,52.5,0.15,202.5,0.525
30213,52.5,37.5,0.15,60.0,0.65
30214,-25.0,150.0,0.0,15.0,0.625
30215,-51.25,180.0,0.15,11.25,0.6
30216,56.25,75.0,0.1,48.75,0.6
30217,117.5,127.5,0.1,135.0,0.65
30218,-60.0,266.25,0.125,33.75,0.6
30219,-82.5,300.0,0.0,22.5,0.6
30220,68.75,75.0,0.0,116.25,0.65
30221,-45.0,236.25,0.025,48.75,0.675
30222,32.5,105.0,0.15,82.5,0.6
30223,-11.25,165.0,0.1,116.25,0.625
30224,25.0,60.0,0.15,75.0,0.6
30225,-33.75,345.0,0.225,78.75,0.625
30226,-23.75,127.5,0.1,26.25,0.6
30227,140.0,105.0,0.15,195.0,0.65
30228,183.75,0.0,0.15,206.25,0.65
30229,36.25,120.0,0.075,93.75,0.6
30230,26.25,60.0,0.1,33.75,0.6
30231,-16.25,120.0,0.15,26.25,0.6
30232,-10.0,135.0,0.0,165.0,0.55
30233,138.75,150.0,0.15,191.25,0.65
30234,102.5,150.0,0.025,187.5,0.65
30235,-111.25,345.0,0.0,26.25,0.575
30236,172.5,60.0,0.2,187.5,0.65
30237,5.0,210.0,0.0,165.0,0.575
30238,35.0,112.5,0.075,172.5,0.575
30239,50.0,150.0,0.025,60.0,0.625
30240,-122.5,468.75,0.125,33.75,0.6
30241,17.5,82.5,0.1,60.0,0.625
30242,12.5,67.5,0.15,30.0,0.575
30243,80.0,75.0,0.15,75.0,0.6
30244,-7.5,30.0,0.1,97.5,0.575
30245,186.25,7.5,0.15,206.25,0.65
30246,-33.75,270.0,0.0,33.75,0.575
30247,-36.25,360.0,0.0,86.25,0.65
30248,30.0,127.5,0.1,52.5,0.65
30249,-23.75,60.0,0.15,33.75,0.6
30250,105.0,255.0,0.0,210.0,0.65
30251,-22.5,135.0,0.0,67.5,0.625
30252,0.0,7.5,0.1,22.5,0.6
30253,-23.75,60.0,0.05,63.75,0.575
30254,48.75,37.5,0.15,153.75,0.575
30255,-15.0,45.0,0.15,0.0,0.575
30256,-51.25,187.5,0.1,33.75,0.6
30257,-15.0,105.0,0.1,0.0,0.6
30258,131.25,97.5,0.15,191.25,0.625
30259,-35.0,165.0,0.225,0.0,0.575
30260,68.75,412.5,0.1,198.75,0.65
30261,53.75,30.0,0.15,146.25,0.625
30262,1.25,75.0,0.15,93.75,0.575
30263,173.75,60.0,0.1,206.25,0.625
30264,-73.75,285.0,0.1,18.75,0.575
30265,146.25,153.75,0.175,210.0,0.65
30266,75.0,7.5,0.15,127.5,0.575
30267,-7.5,112.5,0.1,45.0,0.55
30268,82.5,172.5,0.2,195.0,0.525
30269,17.5,7.5,0.15,45.0,0.6
30270,-38.75,285.0,0.0,33.75,0.575
30271,20.0,255.0,0.1,105.0,0.625
30272,36.25,172.5,0.175,161.25,0.575
30273,-57.5,495.0,0.0,112.5,0.625
30274,-22.5,60.0,0.15,82.5,0.575
30275,100.0,135.0,0.1,195.0,0.625
30276,35.0,255.0,0.15,150.0,0.575
30277,48.75,45.0,0.1,206.25,0.5
30278,2.5,82.5,0.1,105.0,0.575
30279,87.5,210.0,0.1,142.5,0.625
30280,-25.0,292.5,0.175,52.5,0.6
30281,-5.0,105.0,0.2,0.0,0.575
30282,-73.75,255.0,0.0,18.75,0.6
30283,42.5,105.0,0.0,82.5,0.6
30284,-58.75,225.0,0.05,33.75,0.6
30285,-7.5,45.0,0.1,82.5,0.575
30286,16.25,135.0,0.1,108.75,0.625
30287,52.5,131.25,0.225,86.25,0.6
30288,58.75,15.0,0.15,86.25,0.65
30289,-82.5,495.0,0.0,217.5,0.5
30290,48.75,165.0,0.15,146.25,0.575
30291,-22.5,187.5,0.15,45.0,0.6
30292,53.75,135.0,0.0,131.25,0.575
30293,97.5,0.0,0.15,172.5,0.625
30294,43.75,135.0,0.1,131.25,0.575
30295,10.0,127.5,0.125,82.5,0.625
30296,-75.0,210.0,0.0,45.0,0.6
30297,-98.75,255.0,0.025,63.75,0.575
30298,-12.5,15.0,0.15,67.5,0.575
30299,-33.75,202.5,0.125,41.25,0.55
30300,83.75,135.0,0.0,191.25,0.575
30301,2.5,142.5,0.175,75.0,0.675
30302,-46.25,247.5,0.15,18.75,0.675
30303,75.0,262.5,0.15,202.5,0.6
30304,-37.5,225.0,0.15,52.5,0.625
30305,67.5,105.0,0.0,67.5,0.6
30306,-62.5,390.0,0.075,112.5,0.6
30307,137.5,120.0,0.15,172.5,0.65
30308,-23.75,120.0,0.0,63.75,0.625
30309,41.25,105.0,0.1,63.75,0.675
30310,-42.5,135.0,0.0,67.5,0.65
30311,17.5,30.0,0.15,22.5,0.625
30312,-27.5,307.5,0.125,180.0,0.55
30313,108.75,30.0,0.15,101.25,0.675
30314,120.0,142.5,0.1,187.5,0.65
30315,141.25,7.5,0.15,161.25,0.6
30316,6.25,165.0,0.15,18.75,0.6
30317,-42.5,262.5,0.175,30.0,0.675
30318,72.5,86.25,0.175,71.25,0.7
30319,51.25,142.5,0.1,86.25,0.625
30320,-48.75,495.0,0.05,213.75,0.525
30321,-38.75,165.0,0.15,33.75,0.675
30322,58.75,330.0,0.15,161.25,0.6
30323,-25.0,105.0,0.175,90.0,0.65
30324,-7.5,67.5,0.1,0.0,0.625
30325,28.75,97.5,0.1,93.75,0.625
30326,-27.5,311.25,0.225,26.25,0.7
30327,42.5,90.0,0.15,97.5,0.625
30328,26.25,150.0,0.1,153.75,0.55
30329,25.0,247.5,0.125,67.5,0.7
30330,-108.75,420.0,0.025,18.75,0.625
30331,-86.25,270.0,0.0,56.25,0.625
30332,72.5,15.0,0.1,112.5,0.675
30333,37.5,135.0,0.05,67.5,0.675
30334,-108.75,378.75,0.075,0.0,0.625
30335,97.5,7.5,0.15,135.0,0.625
30336,7.5,105.0,0.1,37.5,0.675
30337,140.0,60.0,0.1,150.0,0.65
30338,20.0,90.0,0.05,30.0,0.625
30339,-22.5,150.0,0.0,52.5,0.625
30340,-110.0,465.0,0.1,15.0,0.625
