timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
6,max_1,max,1,4,50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,10.0,15.0,713
7,fair_1,fair,1,4,56.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,16.25,48.75,713
7,max_1,max,1,4,51.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,11.25,30.0,713
8,fair_1,fair,1,4,51.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,11.25,48.75,713
8,max_1,max,1,4,50.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,10.0,41.25,713
9,fair_1,fair,1,4,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,10.0,48.75,713
9,max_1,max,1,4,45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,5.0,56.25,713
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,714
0,max_1,max,1,4,40.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,0.0,30.0,714
1,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,41.25,714
1,max_1,max,1,4,18.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-21.25,90.0,714
2,fair_1,fair,1,4,31.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-8.75,48.75,714
2,max_1,max,1,4,21.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-18.75,120.0,714
3,fair_1,fair,1,4,11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-28.75,78.75,714
3,max_1,max,1,4,6.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-33.75,135.0,714
4,fair_1,fair,1,4,3.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-36.25,101.25,714
4,max_1,max,1,4,-6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-46.25,165.0,714
5,fair_1,fair,1,4,-8.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-48.75,123.75,714
5,max_1,max,1,4,-23.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-63.75,210.0,714
6,fair_1,fair,1,4,-11.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-51.25,131.25,714
6,max_1,max,1,4,-16.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-56.25,225.0,714
7,fair_1,fair,1,4,-3.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-43.75,138.75,714
7,max_1,max,1,4,-8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-48.75,240.0,714
8,fair_1,fair,1,4,3.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-36.25,146.25,714
8,max_1,max,1,4,3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-36.25,240.0,714
9,fair_1,fair,1,4,10.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-30.0,150.0,714
9,max_1,max,1,4,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-30.0,240.0,714
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,715
0,max_1,max,1,4,21.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-18.75,45.0,715
1,fair_1,fair,1,4,21.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-18.75,33.75,715
1,max_1,max,1,4,11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-28.75,75.0,715
2,fair_1,fair,1,4,11.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-28.75,33.75,715
2,max_1,max,1,4,1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-38.75,105.0,715
3,fair_1,fair,1,4,0.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-40.0,45.0,715
3,max_1,max,1,4,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-55.0,150.0,715
4,fair_1,fair,1,4,-15.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-55.0,45.0,715
4,max_1,max,1,4,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-65.0,180.0,715
5,fair_1,fair,1,4,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-65.0,45.0,715
5,max_1,max,1,4,-45.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-85.0,240.0,715
6,fair_1,fair,1,4,-45.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-85.0,45.0,715
6,max_1,max,1,4,-55.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-95.0,270.0,715
7,fair_1,fair,1,4,-55.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-95.0,45.0,715
7,max_1,max,1,4,-55.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-95.0,270.0,715
8,fair_1,fair,1,4,-55.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-95.0,45.0,715
8,max_1,max,1,4,-56.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-96.25,281.25,715
9,fair_1,fair,1,4,-56.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-96.25,45.0,715
9,max_1,max,1,4,-66.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-106.25,311.25,715
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,716
0,max_1,max,1,4,21.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-18.75,45.0,716
1,fair_1,fair,1,4,21.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-18.75,33.75,716
1,max_1,max,1,4,11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-28.75,75.0,716
2,fair_1,fair,1,4,10.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-30.0,45.0,716
2,max_1,max,1,4,-5.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-45.0,120.0,716
3,fair_1,fair,1,4,1.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-38.75,48.75,716
3,max_1,max,1,4,-8.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-48.75,150.0,716
4,fair_1,fair,1,4,-10.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-50.0,60.0,716
4,max_1,max,1,4,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-55.0,165.0,716
5,fair_1,fair,1,4,-17.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-57.5,82.5,716
5,max_1,max,1,4,-17.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-57.5,165.0,716
6,fair_1,fair,1,4,-20.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-60.0,105.0,716
6,max_1,max,1,4,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-65.0,180.0,716
7,fair_1,fair,1,4,-18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-58.75,108.75,716
7,max_1,max,1,4,-28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-68.75,210.0,716
8,fair_1,fair,1,4,-16.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-56.25,116.25,716
8,max_1,max,1,4,-26.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-66.25,240.0,716
9,fair_1,fair,1,4,-20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-60.0,120.0,716
9,max_1,max,1,4,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-70.0,270.0,716
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,717
0,max_1,max,1,4,18.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-21.25,60.0,717
1,fair_1,fair,1,4,23.75,10.0,10.0,30.0,15.0,0.5,5.0,15.0,-16.25,26.25,717
1,max_1,max,1,4,18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-21.25,75.0,717
2,fair_1,fair,1,4,15.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-25.0,60.0,717
2,max_1,max,1,4,0.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-40.0,120.0,717
3,fair_1,fair,1,4,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-43.75,93.75,717
3,max_1,max,1,4,-8.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-48.75,135.0,717
4,fair_1,fair,1,4,-12.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-52.5,127.5,717
4,max_1,max,1,4,-17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-57.5,150.0,717
5,fair_1,fair,1,4,-18.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-58.75,138.75,717
5,max_1,max,1,4,-18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.75,150.0,717
6,fair_1,fair,1,4,-18.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-58.75,138.75,717
6,max_1,max,1,4,-18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.75,150.0,717
7,fair_1,fair,1,4,-12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-52.5,142.5,717
7,max_1,max,1,4,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.5,150.0,717
8,fair_1,fair,1,4,-6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-46.25,146.25,717
8,max_1,max,1,4,-6.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-46.25,150.0,717
9,fair_1,fair,1,4,6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-33.75,153.75,717
9,max_1,max,1,4,5.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-35.0,161.25,717
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,718
0,max_1,max,1,4,26.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-13.75,30.0,718
1,fair_1,fair,1,4,21.25,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-18.75,78.75,718
1,max_1,max,1,4,20.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-20.0,41.25,718
2,fair_1,fair,1,4,27.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,-12.5,101.25,718
2,max_1,max,1,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,41.25,718
3,fair_1,fair,1,4,22.5,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-17.5,146.25,718
3,max_1,max,1,4,12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-27.5,71.25,718
4,fair_1,fair,1,4,8.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-31.25,180.0,718
4,max_1,max,1,4,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.25,71.25,718
5,fair_1,fair,1,4,21.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-18.75,187.5,718
5,max_1,max,1,4,11.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-28.75,101.25,718
6,fair_1,fair,1,4,17.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-22.5,191.25,718
6,max_1,max,1,4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.5,101.25,718
7,fair_1,fair,1,4,20.0,5.0,5.0,15.0,7.5,0.5,2.5,7.5,-20.0,198.75,718
7,max_1,max,1,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,101.25,718
8,fair_1,fair,1,4,45.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,5.0,213.75,718
8,max_1,max,1,4,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,101.25,718
9,fair_1,fair,1,4,70.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,30.0,228.75,718
9,max_1,max,1,4,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,101.25,718
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,719
0,max_1,max,1,4,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,719
1,fair_1,fair,1,4,23.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-16.25,56.25,719
1,max_1,max,1,4,13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-26.25,30.0,719
2,fair_1,fair,1,4,11.25,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-28.75,78.75,719
2,max_1,max,1,4,1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-38.75,60.0,719
3,fair_1,fair,1,4,-13.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-53.75,123.75,719
3,max_1,max,1,4,-18.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-58.75,75.0,719
4,fair_1,fair,1,4,6.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-33.75,138.75,719
4,max_1,max,1,4,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.75,75.0,719
5,fair_1,fair,1,4,3.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-36.25,161.25,719
5,max_1,max,1,4,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.25,75.0,719
6,fair_1,fair,1,4,1.25,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-38.75,183.75,719
6,max_1,max,1,4,-3.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-43.75,90.0,719
7,fair_1,fair,1,4,8.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-31.25,191.25,719
7,max_1,max,1,4,3.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-36.25,105.0,719
8,fair_1,fair,1,4,28.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-11.25,206.25,719
8,max_1,max,1,4,23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-16.25,120.0,719
9,fair_1,fair,1,4,23.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-16.25,206.25,719
9,max_1,max,1,4,23.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-16.25,120.0,719
0,fair_1,fair,1,4,37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-2.5,22.5,720
0,max_1,max,1,4,32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-7.5,15.0,720
1,fair_1,fair,1,4,27.5,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-12.5,67.5,720
1,max_1,max,1,4,17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-22.5,45.0,720
2,fair_1,fair,1,4,16.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-23.75,78.75,720
2,max_1,max,1,4,6.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-33.75,75.0,720
3,fair_1,fair,1,4,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-27.5,82.5,720
3,max_1,max,1,4,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-32.5,90.0,720
4,fair_1,fair,1,4,20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-20.0,90.0,720
4,max_1,max,1,4,15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-25.0,105.0,720
5,fair_1,fair,1,4,12.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-27.5,112.5,720
5,max_1,max,1,4,-2.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-42.5,150.0,720
6,fair_1,fair,1,4,16.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-23.75,123.75,720
6,max_1,max,1,4,11.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-28.75,165.0,720
7,fair_1,fair,1,4,30.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-10.0,135.0,720
7,max_1,max,1,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,195.0,720
8,fair_1,fair,1,4,38.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-1.25,146.25,720
8,max_1,max,1,4,23.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-16.25,240.0,720
9,fair_1,fair,1,4,30.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-10.0,150.0,720
9,max_1,max,1,4,15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-25.0,285.0,720
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,721
0,max_1,max,1,4,16.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-23.75,60.0,721
1,fair_1,fair,1,4,12.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-27.5,67.5,721
1,max_1,max,1,4,-7.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-47.5,120.0,721
2,fair_1,fair,1,4,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-47.5,67.5,721
2,max_1,max,1,4,-12.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-52.5,135.0,721
3,fair_1,fair,1,4,-17.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-57.5,82.5,721
3,max_1,max,1,4,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-62.5,150.0,721
4,fair_1,fair,1,4,-22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-62.5,82.5,721
4,max_1,max,1,4,-32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-72.5,180.0,721
5,fair_1,fair,1,4,-32.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-72.5,82.5,721
5,max_1,max,1,4,-42.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-82.5,210.0,721
6,fair_1,fair,1,4,-42.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-82.5,82.5,721
6,max_1,max,1,4,-52.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-92.5,240.0,721
7,fair_1,fair,1,4,-52.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-92.5,82.5,721
7,max_1,max,1,4,-67.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-107.5,285.0,721
8,fair_1,fair,1,4,-67.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-107.5,82.5,721
8,max_1,max,1,4,-67.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-107.5,285.0,721
9,fair_1,fair,1,4,-67.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-107.5,82.5,721
9,max_1,max,1,4,-67.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-107.5,285.0,721
0,fair_1,fair,1,4,50.0,20.0,20.0,60.0,30.0,0.5,10.0,30.0,10.0,30.0,722
0,max_1,max,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,0.0,722
1,fair_1,fair,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,30.0,722
1,max_1,max,1,4,50.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,10.0,0.0,722
2,fair_1,fair,1,4,47.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,7.5,52.5,722
2,max_1,max,1,4,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,722
3,fair_1,fair,1,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,52.5,722
3,max_1,max,1,4,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,722
4,fair_1,fair,1,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,52.5,722
4,max_1,max,1,4,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,722
5,fair_1,fair,1,4,47.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,52.5,722
5,max_1,max,1,4,32.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-7.5,45.0,722
6,fair_1,fair,1,4,45.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,5.0,60.0,722
6,max_1,max,1,4,45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,45.0,722
7,fair_1,fair,1,4,45.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0,60.0,722
7,max_1,max,1,4,45.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,45.0,722
8,fair_1,fair,1,4,45.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,5.0,60.0,722
8,max_1,max,1,4,25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-15.0,105.0,722
9,fair_1,fair,1,4,31.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-8.75,63.75,722
9,max_1,max,1,4,16.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-23.75,150.0,722
0,fair_1,fair,1,4,37.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-2.5,22.5,723
0,max_1,max,1,4,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,723
1,fair_1,fair,1,4,27.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-12.5,52.5,723
1,max_1,max,1,4,27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-12.5,0.0,723
2,fair_1,fair,1,4,27.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-12.5,52.5,723
2,max_1,max,1,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,0.0,723
3,fair_1,fair,1,4,27.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-12.5,52.5,723
3,max_1,max,1,4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,0.0,723
4,fair_1,fair,1,4,27.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-12.5,52.5,723
4,max_1,max,1,4,22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-17.5,15.0,723
5,fair_1,fair,1,4,28.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-11.25,56.25,723
5,max_1,max,1,4,8.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-31.25,75.0,723
6,fair_1,fair,1,4,15.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-25.0,60.0,723
6,max_1,max,1,4,13.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-26.25,86.25,723
7,fair_1,fair,1,4,20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-20.0,63.75,723
7,max_1,max,1,4,20.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-20.0,86.25,723
8,fair_1,fair,1,4,32.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-7.5,71.25,723
8,max_1,max,1,4,32.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-7.5,86.25,723
9,fair_1,fair,1,4,42.5,5.0,5.0,15.0,15.0,1.0,10.0,0.0,2.5,71.25,723
9,max_1,max,1,4,37.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-2.5,101.25,723
0,fair_1,fair,1,4,38.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-1.25,11.25,724
0,max_1,max,1,4,28.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-11.25,30.0,724
1,fair_1,fair,1,4,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,11.25,724
1,max_1,max,1,4,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,30.0,724
2,fair_1,fair,1,4,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.25,11.25,724
2,max_1,max,1,4,23.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-16.25,45.0,724
3,fair_1,fair,1,4,18.75,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,-21.25,56.25,724
3,max_1,max,1,4,17.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-22.5,56.25,724
4,fair_1,fair,1,4,42.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,2.5,71.25,724
4,max_1,max,1,4,41.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,1.25,67.5,724
5,fair_1,fair,1,4,66.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,26.25,86.25,724
5,max_1,max,1,4,56.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,16.25,97.5,724
6,fair_1,fair,1,4,81.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,41.25,101.25,724
6,max_1,max,1,4,76.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,36.25,112.5,724
7,fair_1,fair,1,4,101.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,61.25,116.25,724
7,max_1,max,1,4,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25,112.5,724
8,fair_1,fair,1,4,126.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,86.25,131.25,724
8,max_1,max,1,4,126.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,86.25,112.5,724
9,fair_1,fair,1,4,145.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,105.0,142.5,724
9,max_1,max,1,4,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,112.5,724
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,725
0,max_1,max,1,4,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,0.0,725
1,fair_1,fair,1,4,32.5,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-7.5,67.5,725
1,max_1,max,1,4,32.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-7.5,0.0,725
2,fair_1,fair,1,4,57.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,17.5,82.5,725
2,max_1,max,1,4,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,725
3,fair_1,fair,1,4,82.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,42.5,97.5,725
3,max_1,max,1,4,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,725
4,fair_1,fair,1,4,107.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,67.5,112.5,725
4,max_1,max,1,4,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,725
5,fair_1,fair,1,4,132.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,92.5,127.5,725
5,max_1,max,1,4,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,725
6,fair_1,fair,1,4,157.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,117.5,142.5,725
6,max_1,max,1,4,152.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,112.5,15.0,725
7,fair_1,fair,1,4,177.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,137.5,157.5,725
7,max_1,max,1,4,177.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.5,15.0,725
8,fair_1,fair,1,4,202.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,162.5,172.5,725
8,max_1,max,1,4,202.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,162.5,15.0,725
9,fair_1,fair,1,4,227.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,187.5,187.5,725
