episode,investor_return,fair_1_return,max_1_return,rnd_1_return
685,1775.9,834.0,124.35,1383.75
686,1380.3,900.0,173.7,1320.0
687,1475.5,960.0,79.5,1575.0
688,1560.85,840.0,75.9,659.25
689,1656.8,978.0,76.95,1292.25
690,1606.0,890.25,78.75,1515.0
691,1539.85,939.75,106.65,1197.75
692,1250.4,900.75,222.6,1592.25
693,1221.8,999.0,185.7,1327.5
694,1503.65,924.0,199.35,1545.0
695,1529.95,915.0,92.55,1504.5
696,1411.4,960.75,77.85,1620.0
697,1527.0,978.75,156.0,1406.25
698,1233.0,1200.0,147.0,1500.0
699,992.4,1275.0,147.6,1575.0
700,1007.8,1435.5,146.7,1410.0
701,1073.9,1497.0,215.1,1320.0
702,811.4,1701.0,147.6,1410.0
703,754.5,1647.0,150.0,1480.5
704,811.5,1569.0,187.5,1560.0
705,949.55,1517.7,192.75,1410.0
706,1482.25,1024.5,146.25,1425.0
707,1793.05,840.0,144.45,1312.5
708,1823.0,855.0,147.0,1275.0
709,1658.65,876.75,244.35,1346.25
710,1749.5,819.75,147.75,1335.0
711,1193.2,1144.5,147.3,1575.0
712,749.6,1461.0,149.4,1740.0
713,1107.65,1500.75,185.85,1203.75
714,1268.15,1179.75,314.1,1356.0
715,1362.4,939.0,149.85,1638.75
716,1340.0,1125.0,150.0,1485.0
717,1454.05,1104.0,141.45,1324.5
718,1407.75,975.0,215.25,1590.0
719,1537.65,810.0,259.35,1605.0
720,1274.35,930.75,163.65,1649.25
721,1613.45,888.0,181.05,1369.5
722,1403.25,856.5,140.25,1680.0
723,1406.4,862.5,140.1,1623.0
724,1267.5,939.0,141.0,1702.5
725,1429.65,1151.7,166.65,1218.0
726,887.55,1206.0,162.45,1860.0
727,1531.5,1176.0,156.75,987.75
728,1425.4,1071.0,146.1,1321.5
729,1247.65,1098.0,272.1,1526.25
730,1314.95,1107.0,148.05,1530.0
731,1364.5,882.0,150.0,1579.5
732,1755.35,829.5,141.9,1229.25
733,1638.7,679.95,126.6,798.75
734,1640.15,753.75,366.6,1387.5
735,1690.65,975.0,101.1,1301.25
736,1441.8,753.75,95.7,1128.75
737,1690.9,806.25,92.85,1320.0
738,1695.65,873.75,144.6,1308.0
739,1525.05,990.0,133.95,1413.0
740,1669.9,885.0,140.1,1395.0
741,1287.95,1050.75,142.05,1571.25
742,1265.45,1179.0,181.05,1198.5
743,1425.65,1042.5,139.35,1432.5
744,1178.35,1005.0,141.15,1717.5
745,1354.0,819.75,189.75,1192.5
746,1435.1,1006.5,147.15,1241.25
747,1626.95,870.0,171.3,1107.75
748,1126.55,1011.0,532.2,1676.25
749,1421.25,1026.0,147.75,1365.0
750,1283.05,1101.0,148.2,1443.75
751,1186.95,1110.0,188.55,1546.5
752,1481.7,903.0,147.3,1500.0
753,1113.7,960.0,204.3,1860.0
754,1262.4,1053.0,188.85,1563.75
755,1500.85,945.0,138.15,888.0
756,1570.95,813.0,421.05,1545.0
757,1597.1,639.0,546.15,1113.75
758,1669.75,601.5,134.25,1330.5
759,1713.55,727.5,259.95,753.0
760,1392.35,682.5,438.15,1005.0
761,1427.8,966.0,162.45,975.75
762,1698.2,966.0,119.55,1268.25
763,1294.75,1029.0,130.5,1623.75
764,1313.9,1260.0,146.1,1380.0
765,1153.05,1318.5,145.95,1432.5
766,909.45,1341.0,317.55,1650.0
767,852.95,1314.0,242.55,1588.5
768,867.8,1241.7,146.25,1706.25
769,688.85,1666.5,149.4,989.25
770,1011.2,1482.0,203.55,1343.25
771,901.4,1491.0,147.6,1302.0
772,846.05,1494.0,172.2,1545.75
773,875.8,1463.7,190.5,1560.0
774,769.4,1450.5,204.6,1567.5
775,637.05,1311.0,313.95,1914.0
776,1214.8,1272.75,103.95,1318.5
777,1249.65,1216.2,99.9,1370.25
778,1116.95,1269.0,94.05,1620.0
779,1343.1,1293.0,144.15,1353.75
780,1011.05,1440.0,106.95,1530.0
781,1083.2,1443.0,97.05,1038.75
782,1111.3,1512.75,100.95,1365.0
783,667.45,1574.25,105.3,1527.0
784,957.65,1491.0,148.35,1503.0
785,1340.45,1170.75,117.3,1417.5
786,1351.0,942.75,126.75,1267.5
787,1474.85,960.0,163.65,1447.5
788,1444.7,975.0,120.3,1560.0
789,1391.4,1103.25,119.1,1436.25
790,1559.2,870.0,130.05,1188.75
791,1470.8,984.0,118.95,1496.25
792,1327.15,1046.25,138.6,1254.0
793,1294.9,1065.0,140.1,1590.0
794,1000.5,1299.0,127.5,1635.0
795,1408.6,984.0,113.4,1590.0
796,1714.85,934.5,75.9,1038.75
797,875.0,1086.75,210.75,1567.5
798,1305.9,960.0,305.85,1136.25
799,1299.55,1195.5,76.2,1488.75
800,1262.3,1059.0,185.7,1695.0
801,1261.35,1056.75,333.9,1590.0
802,1481.35,1119.0,99.15,1324.5
803,1210.85,1359.0,108.15,1410.0
804,1076.7,1521.75,146.55,1305.0
805,1163.25,1503.0,255.75,1146.0
806,904.1,1629.0,145.65,1391.25
807,616.75,1920.0,259.5,1353.75
808,262.6,1958.7,340.2,1546.5
809,619.25,1941.0,501.75,1230.0
810,402.25,1961.7,215.55,1462.5
811,481.6,1763.25,398.4,1098.75
812,487.4,1866.0,300.6,1530.0
813,590.55,1792.5,232.95,1470.0
814,1372.0,1332.0,141.0,1245.0
815,1795.8,881.25,130.95,1158.0
816,1295.5,885.0,133.5,1566.0
817,1702.15,870.0,144.6,1259.25
818,1487.35,1006.5,159.9,1232.25
819,1515.05,1113.75,161.7,1297.5
820,1175.15,1211.25,146.85,1458.75
821,1078.25,1084.95,148.8,1500.0
822,752.6,1379.25,126.9,1511.25
823,500.0,1678.5,389.25,1256.25
824,630.5,1753.5,303.75,1256.25
825,715.75,1757.25,157.5,1075.5
826,633.65,1717.5,176.1,1338.75
827,408.65,1747.5,133.35,784.5
828,520.85,1956.0,110.4,1164.75
829,5.85,1945.5,266.4,1682.25
830,533.65,1746.0,186.6,1473.75
831,606.2,1775.25,181.05,1315.5
832,430.15,1802.25,167.1,1558.5
833,800.3,1705.5,256.95,1181.25
834,742.65,1776.0,197.85,1129.5
835,650.7,1521.0,378.3,1620.0
836,905.55,1605.0,208.2,1301.25
837,600.7,1567.5,323.55,1256.25
838,640.05,1624.5,145.95,1165.5
839,585.45,1735.5,146.55,952.5
840,556.9,1557.0,140.1,1530.0
841,648.7,1665.0,141.3,1425.0
842,657.7,1725.0,139.8,1567.5
843,632.5,1728.75,186.75,1350.0
844,726.65,1671.0,134.85,1537.5
845,561.05,1716.75,134.7,1207.5
846,645.75,1714.5,147.75,1080.0
847,577.05,1776.0,144.45,1342.5
848,438.95,1543.5,145.05,1402.5
849,606.4,1767.0,149.1,1537.5
850,631.15,1743.0,148.35,1477.5
851,871.0,1680.0,213.75,1271.25
852,766.45,1674.0,175.05,1492.5
853,670.1,1593.0,149.4,967.5
854,570.5,1555.5,148.5,1309.5
855,-13.4,441.9,158.25,179.25
856,294.15,927.9,149.7,656.25
857,704.6,1557.0,149.4,1215.0
858,914.8,1542.0,148.2,1245.0
859,782.4,1536.0,260.1,1111.5
860,833.35,1354.5,205.65,922.5
861,796.05,1555.5,171.45,1335.0
862,856.7,1500.0,145.8,1477.5
863,521.2,1545.75,142.05,1491.0
864,772.25,1683.0,144.75,1440.0
865,570.15,1728.0,146.85,1635.0
866,542.0,1627.5,149.25,881.25
867,720.2,1648.5,305.55,783.75
868,735.65,1578.0,172.35,1380.0
869,1153.85,1485.0,176.4,1128.75
870,1069.25,1272.75,150.0,1530.0
871,1676.05,1118.25,144.45,959.25
872,999.4,1302.0,156.6,1650.0
873,1169.9,1398.0,362.1,1350.0
874,914.0,1235.25,132.0,1668.75
875,954.8,1335.75,132.45,1509.0
876,1094.15,1389.75,158.85,1097.25
877,901.65,1479.0,134.1,1547.25
878,892.8,1590.75,133.95,1372.5
879,541.75,1467.0,183.0,1346.25
880,543.0,1289.25,195.0,1248.75
881,602.1,1453.95,178.95,1335.0
882,636.2,1689.0,172.8,1590.0
883,760.1,1704.0,185.4,1294.5
884,657.1,1701.0,156.15,1533.75
885,681.85,1679.25,169.65,1517.25
886,863.15,1403.25,161.1,922.5
887,843.1,1531.5,203.4,1380.0
888,887.2,1401.0,229.05,1548.75
889,1157.0,1443.0,150.0,1350.0
890,599.15,1680.0,244.35,1372.5
891,759.75,1620.0,162.0,1556.25
892,318.9,1580.25,203.85,1425.0
893,190.95,596.7,148.35,492.0
894,450.95,1706.7,146.85,1597.5
895,771.9,1546.5,199.35,1526.25
896,608.1,1354.5,148.65,1518.75
897,823.75,1521.0,162.0,1541.25
898,1128.15,1425.75,248.85,1301.25
899,704.85,1232.25,147.9,1395.0
900,1299.9,1302.0,224.1,1170.0
901,952.2,1314.0,180.3,1597.5
902,790.0,1372.5,150.0,1717.5
903,865.6,1279.5,148.65,1568.25
904,1147.45,1233.0,200.55,1575.0
905,1174.8,1302.0,148.2,1455.0
906,1135.4,1302.75,135.6,1496.25
907,761.05,1328.25,158.7,1560.0
908,847.95,1246.5,158.55,1335.0
909,611.8,1656.0,192.45,1383.75
910,558.75,1824.75,132.75,1473.75
911,889.3,1537.5,133.2,1500.0
912,815.55,1434.0,131.7,1188.75
913,517.45,1758.0,196.05,1612.5
914,745.9,1728.0,152.85,1301.25
915,578.85,1911.0,231.15,1455.0
916,654.15,1851.0,794.85,1350.0
917,852.75,1651.2,329.55,1114.5
918,572.3,1750.2,213.75,1389.75
919,498.6,1761.0,140.4,1680.0
920,802.65,1562.7,140.4,1430.25
921,773.2,1663.5,138.3,1485.0
922,692.3,1758.0,190.2,1417.5
923,564.1,1842.0,292.65,1409.25
924,775.05,1686.0,142.2,1308.75
925,557.85,1869.0,145.65,1507.5
926,712.55,1515.9,142.8,1062.75
927,751.75,1407.15,146.1,1035.0
928,694.35,1648.05,149.85,1179.75
929,704.7,1842.0,148.8,1336.5
930,619.25,1827.75,149.25,1443.75
931,621.35,1476.3,148.35,1236.0
932,428.1,1780.5,126.15,1541.25
933,781.25,1722.0,145.5,1421.25
934,731.3,1698.0,148.2,1342.5
935,825.75,1735.95,202.05,1172.25
936,603.4,1562.25,137.1,1343.25
937,724.4,1208.25,135.6,1131.75
938,756.05,1488.75,147.45,1569.75
939,767.1,1580.25,147.9,1410.75
940,960.95,1467.75,148.05,515.25
941,1027.95,1201.5,175.05,1549.5
942,1341.0,1214.25,147.0,1089.75
943,1243.55,1309.5,189.45,1105.5
944,1155.5,1368.0,149.25,1151.25
945,768.25,1334.25,150.0,1621.5
946,1034.05,1324.5,142.2,971.25
947,1085.6,1341.0,149.4,696.0
948,780.85,1546.5,210.9,1251.75
949,779.2,1489.5,147.3,870.0
950,683.8,1237.5,185.7,1263.0
951,692.05,1312.5,135.45,1146.0
952,633.75,1723.5,180.75,810.0
953,609.75,1594.2,145.8,950.25
954,838.85,1387.2,135.45,1222.5
955,522.7,1625.25,138.3,1515.75
956,506.85,1631.25,138.9,1113.0
957,514.75,1621.5,249.75,990.0
958,875.7,1461.75,134.55,1470.0
959,763.65,1479.75,134.1,1318.5
960,987.2,1495.5,163.8,1027.5
961,796.3,1531.5,197.7,1192.5
962,979.45,1381.5,165.3,1101.75
963,1092.2,1323.0,133.8,1455.0
964,1084.35,1248.0,138.9,1590.75
965,964.05,1356.0,148.95,1593.0
966,856.6,1371.0,173.4,1695.0
967,947.1,1297.5,147.9,1267.5
968,878.5,1210.5,150.0,933.0
969,947.95,1237.2,160.35,1312.5
970,962.3,1317.0,224.7,1650.0
971,1307.95,1182.0,173.55,778.5
972,946.05,1219.5,149.7,834.75
973,720.2,1527.0,148.05,1242.75
974,847.3,1327.2,160.5,813.0
975,1042.05,1146.0,147.45,1600.5
976,1056.5,1156.5,160.5,1132.5
977,817.4,1183.5,275.85,695.25
978,1005.8,1043.25,211.95,1407.0
979,1022.75,1288.5,160.5,1556.25
980,1161.5,1241.25,162.0,1169.25
981,792.6,1569.0,148.65,1491.75
982,764.85,1689.0,141.9,1304.25
983,812.35,1612.5,158.4,1044.75
984,931.95,1452.0,193.8,1298.25
985,999.7,1503.0,401.55,1239.75
986,668.7,1575.0,142.8,1129.5
987,768.95,1548.0,142.8,1250.25
988,1063.1,1416.0,181.65,1151.25
989,978.25,1461.0,155.25,1351.5
990,920.0,1437.0,148.5,1582.5
991,969.45,1410.0,147.3,1343.25
992,904.85,1503.0,147.15,1125.0
993,444.75,1570.5,218.25,1360.5
994,1004.05,1645.5,186.45,1260.0
995,849.85,1482.75,148.65,1026.75
996,804.7,1612.5,148.8,1170.0
997,688.75,1710.0,148.5,1320.75
998,1106.5,1578.0,148.5,1275.0
999,909.3,1368.0,148.2,1672.5
1000,1293.4,1293.75,148.35,1312.5
1001,1407.45,1319.25,282.3,1185.0
1002,1257.75,1122.0,136.5,1563.75
1003,1360.35,1052.25,173.4,1530.0
1004,1307.7,1208.25,197.55,1402.5
1005,1295.05,1179.75,236.7,1432.5
1006,1090.15,1167.75,266.1,1620.0
1007,959.45,1488.75,98.55,1481.25
1008,962.8,1549.5,120.45,1391.25
1009,1058.65,1542.0,82.35,1425.0
1010,829.85,1685.7,184.95,1417.5
1011,785.85,1732.5,214.65,1515.0
1012,643.65,1537.5,122.85,1446.0
1013,886.05,1376.7,129.75,1021.5
1014,842.25,1512.0,101.25,1642.5
1015,1433.7,1128.75,113.55,1410.0
1016,1144.8,1440.0,124.95,1376.25
1017,795.0,1395.0,145.5,1762.5
1018,994.35,1237.5,148.65,1327.5
1019,1175.35,1315.5,143.4,1323.75
1020,827.35,1429.5,137.4,1713.75
1021,678.9,1416.0,98.85,1826.25
1022,933.9,1486.5,99.6,1500.0
1023,587.35,1486.5,168.15,1830.0
1024,1014.6,1537.5,98.4,1381.5
1025,911.7,1699.5,148.8,1290.0
1026,657.25,1608.0,150.0,1596.75
1027,750.0,1575.0,150.0,1575.0
1028,636.8,1621.5,136.2,1597.5
1029,1001.9,1624.2,135.9,1230.0
1030,706.85,1544.25,160.65,1406.25
1031,693.95,1560.0,135.3,1542.75
1032,657.85,1557.0,156.9,1736.25
1033,600.9,1545.75,133.35,1770.0
1034,602.85,1674.0,171.15,1680.0
1035,695.1,1525.5,134.4,1575.0
1036,876.35,1752.0,280.65,1305.0
1037,357.4,1813.5,134.1,1785.0
1038,867.4,1590.0,324.6,1470.0
1039,677.95,1503.0,157.05,1710.0
1040,971.35,1501.5,249.15,1440.0
1041,1215.0,1549.5,186.75,1002.75
1042,1029.45,1569.0,160.05,1267.5
1043,949.15,1548.0,140.85,1500.0
1044,710.9,1704.0,186.6,1504.5
1045,764.85,1687.5,102.15,1321.5
1046,878.9,1564.5,126.6,1500.0
1047,439.5,1848.0,146.25,1538.25
1048,432.55,1639.5,149.7,1400.25
1049,781.75,1407.75,174.0,1270.5
1050,821.65,1398.45,136.65,1199.25
1051,1322.8,1086.75,79.2,1121.25
1052,1117.9,1215.75,76.35,1590.0
1053,1051.55,1350.0,106.2,1592.25
1054,1351.2,1089.75,403.8,1601.25
1055,1536.5,1137.0,76.5,1320.0
1056,1592.25,1298.25,258.75,948.75
1057,879.25,1344.75,77.25,1608.75
1058,1028.7,1332.75,79.05,1591.5
1059,1139.9,1533.0,92.1,1335.0
1060,770.3,1723.5,98.7,1477.5
1061,804.5,1713.0,97.5,1485.0
1062,962.05,1620.0,97.95,1380.0
1063,1056.25,1565.25,93.0,1267.5
1064,994.3,1474.5,415.2,900.0
1065,1089.2,1548.0,583.8,1245.0
1066,1148.05,1361.25,76.95,1053.75
1067,833.6,1629.0,403.65,1473.75
1068,555.4,1674.0,104.85,1695.75
1069,1041.95,1500.0,82.8,1313.25
1070,830.2,1529.25,94.8,1539.75
1071,903.5,1223.25,114.0,1199.25
1072,938.5,1404.0,131.25,1376.25
1073,1045.6,1626.0,190.65,1245.75
1074,1005.5,1522.5,132.0,1410.0
1075,520.2,1635.0,128.55,1796.25
1076,1199.55,1363.5,199.95,927.0
1077,1061.45,1467.0,112.8,1128.75
1078,715.45,1426.5,140.55,1717.5
1079,1412.65,1237.5,123.6,1268.25
1080,1286.15,1256.25,121.35,1376.25
1081,880.9,1432.5,213.6,1635.0
1082,1213.5,1300.5,162.0,1098.0
1083,1211.4,1215.0,107.1,1426.5
1084,916.8,1317.75,135.45,1290.0
1085,920.0,1188.75,97.5,1293.75
1086,1133.75,1428.75,97.5,1410.0
1087,1069.35,1416.0,98.4,1436.25
1088,1194.8,1404.0,117.45,1293.75
1089,1088.95,1344.0,119.55,1447.5
1090,1024.9,1245.0,153.6,976.5
1091,1489.35,1149.0,125.4,1166.25
1092,937.05,1308.0,284.7,1562.25
1093,969.0,1267.5,144.0,1657.5
1094,1056.9,1407.0,145.35,1428.75
1095,1138.5,1228.5,243.75,1511.25
1096,1231.7,1242.75,245.55,1242.0
1097,1322.4,1216.5,182.1,1125.0
1098,585.35,1233.75,219.15,1281.75
1099,766.45,1194.75,170.55,1556.25
1100,979.0,1245.0,133.5,1492.5
1101,1108.95,1237.5,157.8,1503.75
1102,991.25,1214.25,134.25,1376.25
1103,1102.25,1341.0,182.25,1222.5
1104,543.75,1521.0,158.25,1605.0
1105,708.05,1567.5,274.2,1436.25
1106,784.35,1575.75,262.65,1421.25
1107,454.3,1718.25,240.45,1695.0
1108,953.35,1572.0,320.4,1022.25
1109,787.6,1605.0,149.4,1392.0
1110,883.85,1335.0,154.65,1252.5
1111,929.1,1353.0,354.15,1203.75
1112,1344.6,1438.5,584.4,1012.5
1113,1039.1,1501.5,528.9,1072.5
1114,745.65,1546.5,412.35,1327.5
1115,701.3,1515.75,527.7,1487.25
1116,1034.2,1489.2,92.85,1239.75
1117,817.6,1795.5,468.9,1320.0
1118,760.95,1418.7,638.85,1201.5
1119,502.4,1471.5,363.6,1222.5
1120,380.4,1385.4,269.7,1522.5
1121,745.0,1603.5,235.5,1500.0
1122,870.75,1630.5,261.0,1353.75
1123,570.4,1710.0,110.1,1591.5
1124,812.15,1540.5,192.6,1218.75
1125,869.45,1479.0,235.8,873.75
1126,664.2,1272.75,250.05,1311.0
1127,666.9,1203.75,158.1,1151.25
1128,559.25,1277.7,185.55,1297.5
1129,420.3,1509.45,186.0,1418.25
1130,530.5,1659.6,225.9,1110.0
1131,699.9,1713.0,221.85,1289.25
1132,719.5,1651.5,154.5,1282.5
1133,717.55,1560.0,142.95,1141.5
1134,817.5,1497.0,142.5,1095.0
1135,677.45,1566.0,142.8,1503.75
1136,431.3,1680.0,196.2,1264.5
1137,720.55,1678.5,163.2,1203.75
1138,541.35,1638.0,273.15,1327.5
1139,491.5,1704.75,143.25,1522.5
1140,502.9,1629.0,137.1,1413.0
1141,926.7,1459.5,135.3,1234.5
1142,865.2,1143.0,131.55,1322.25
1143,780.25,1409.25,132.75,1317.75
1144,953.25,1385.25,136.5,1179.0
1145,896.75,1158.0,177.0,1496.25
1146,917.75,1476.0,147.75,1402.5
1147,586.35,1824.0,796.65,1365.0
1148,795.0,1662.0,292.5,1372.5
1149,879.35,1480.5,339.9,1322.25
1150,413.0,1204.5,120.0,994.5
1151,968.55,1455.75,120.45,1319.25
1152,684.7,1515.0,120.3,1770.0
1153,1139.5,1596.0,349.5,1185.0
1154,709.9,1725.0,477.6,1417.5
1155,937.15,1629.0,149.85,1410.0
1156,887.45,1557.0,96.3,1511.25
1157,942.4,1518.0,125.1,1522.5
1158,928.55,1530.0,96.45,1515.0
1159,1030.1,1500.0,84.9,1485.0
1160,868.05,1561.5,118.95,1567.5
1161,1025.65,1524.0,107.1,1451.25
1162,713.0,1596.0,77.25,1653.75
1163,1031.85,1649.25,108.15,1308.75
1164,804.35,1625.7,166.95,1515.0
1165,901.6,1472.7,304.2,1327.5
1166,788.2,1690.5,213.3,1470.0
1167,998.45,1646.7,158.85,1350.0
1168,1007.55,1616.7,160.5,1277.25
1169,418.5,1671.0,139.5,1815.0
1170,708.8,1686.0,100.2,1605.0
1171,685.6,1649.4,126.0,1419.0
1172,803.25,1561.5,161.25,1560.0
1173,619.0,1663.5,120.0,1657.5
1174,629.4,1642.2,139.65,1578.75
1175,914.8,1519.5,242.7,1425.0
1176,1264.2,1392.75,166.05,1305.0
1177,1162.5,1197.0,199.5,1215.0
1178,857.05,1242.75,120.45,1047.75
1179,1245.45,1220.25,175.05,821.25
1180,1359.0,1203.0,100.5,1417.5
1181,1233.75,1308.0,107.25,1353.0
1182,842.5,1054.5,406.5,1312.5
1183,927.35,1275.0,77.4,1280.25
1184,678.65,1530.0,76.35,1815.0
1185,937.6,1368.0,108.9,1417.5
1186,649.1,1659.0,128.4,1597.5
1187,565.2,1763.7,278.85,1622.25
1188,705.3,1516.5,283.95,1400.25
1189,1093.5,1494.0,83.25,1187.25
1190,811.25,1578.75,75.0,1521.0
1191,1298.85,1416.0,118.65,1054.5
1192,1293.9,1256.25,245.85,1410.0
1193,923.6,1246.5,354.15,1437.75
1194,1246.35,1378.5,191.4,987.75
1195,836.5,1587.0,101.25,1511.25
1196,793.05,1713.0,94.95,1515.0
1197,718.1,1594.5,302.4,1665.0
1198,859.15,1674.0,180.6,1310.25
1199,786.7,1639.5,367.8,1386.0
1200,851.95,1614.75,126.3,1395.0
1201,629.55,1713.75,171.45,1601.25
1202,799.15,1782.0,861.6,1301.25
1203,799.3,1755.0,329.7,1380.0
1204,710.9,1726.5,278.1,1462.5
1205,830.0,1604.25,387.75,1380.0
1206,679.6,1684.5,216.9,1545.0
1207,1001.4,1429.5,245.1,1470.0
1208,969.65,1061.25,457.35,1353.75
1209,691.6,1256.25,453.15,1875.0
1210,1276.4,1236.0,477.6,1350.0
1211,843.0,1168.5,880.5,1578.0
1212,1051.7,1254.0,246.3,1590.0
1213,1105.55,1332.0,352.95,1417.5
1214,851.15,1379.25,257.1,1552.5
1215,1218.95,1311.75,342.3,1245.0
1216,1071.2,1352.25,274.8,1413.75
1217,683.75,1218.0,563.25,1755.0
1218,916.25,1149.75,742.5,1585.5
1219,1151.55,1152.0,441.45,1485.0
1220,693.75,1335.0,452.25,1785.0
1221,959.05,1362.0,328.95,1590.0
1222,903.9,1342.5,497.1,1612.5
1223,1102.95,1401.75,390.3,1455.0
1224,1029.8,1491.0,406.2,1485.0
1225,1134.7,1431.0,180.3,1440.0
1226,1356.35,1452.0,193.65,1200.0
1227,959.0,1446.0,85.5,1597.5
1228,1204.85,1356.0,348.15,1395.0
1229,1084.05,1377.0,254.7,1496.25
1230,1066.45,1317.0,187.8,1488.75
1231,1005.05,1154.25,216.45,1466.25
1232,1358.5,1233.75,316.5,1247.25
1233,979.55,1230.0,145.95,1732.5
1234,1085.75,1362.0,392.25,1470.0
1235,830.7,1393.5,319.05,1548.75
1236,891.65,1471.5,277.35,1507.5
1237,1095.6,1546.5,435.15,1188.75
1238,868.6,1525.5,150.15,1443.75
1239,742.6,1553.7,132.45,1571.25
1240,950.7,1545.0,160.8,1447.5
1241,895.2,1479.75,174.3,1518.75
1242,1216.85,1356.0,180.15,1335.0
1243,1292.75,1283.25,312.0,1254.0
1244,1098.0,1296.0,195.0,1545.0
1245,1162.9,1332.75,257.85,1402.5
1246,1229.15,1380.75,277.35,1284.75
1247,914.5,1444.5,273.0,1590.0
1248,844.25,1585.5,373.5,1518.75
1249,943.35,1593.0,211.65,1410.0
1250,1047.4,1569.0,196.35,1331.25
1251,1041.35,1480.5,249.9,1406.25
1252,833.9,1486.5,297.6,1620.0
1253,749.25,1521.75,159.0,1500.0
1254,1255.0,1273.5,379.5,1230.0
1255,1035.0,1254.75,162.0,1616.25
1256,1316.75,1187.25,148.5,1417.5
1257,1237.25,1086.75,166.5,1567.5
1258,1499.4,1131.75,309.6,1271.25
1259,1171.4,1203.0,263.1,1552.5
1260,1117.2,1149.75,139.8,1451.25
1261,1228.25,1150.5,173.25,1440.0
1262,1282.45,1236.0,133.8,1443.75
1263,1389.7,1191.0,153.3,1350.0
1264,1058.2,1247.25,173.55,1575.0
1265,1068.15,1389.0,353.85,1455.0
1266,403.15,1199.25,472.35,1841.25
1267,994.0,1263.0,198.0,1563.0
1268,877.25,1233.75,162.0,1605.0
1269,1077.9,1222.5,126.6,1155.0
1270,1222.95,1305.0,169.05,1455.0
1271,1189.05,1440.0,110.7,1238.25
1272,1024.15,1503.75,91.35,1458.75
1273,940.8,1496.25,115.95,1401.0
1274,761.75,1647.0,171.0,1286.25
1275,717.3,1514.25,220.2,1586.25
1276,710.6,1512.0,234.15,1631.25
1277,887.1,1494.75,173.4,852.75
1278,878.65,1620.75,135.6,1455.0
1279,584.2,1584.0,880.8,1665.0
1280,842.25,1548.0,128.25,1351.5
1281,993.35,1458.0,129.15,1297.5
1282,968.9,1365.0,251.1,1425.0
1283,1018.7,1401.0,360.3,1248.0
1284,1132.5,1359.0,259.5,1365.0
1285,1043.1,1362.0,138.9,1350.0
1286,972.8,1422.0,154.2,1455.0
1287,1207.5,1371.0,270.75,1350.75
1288,1031.5,1417.5,156.0,1299.0
1289,1006.55,1392.0,137.7,1533.75
1290,868.45,1102.5,182.55,1222.5
1291,955.65,1465.5,161.85,1485.0
1292,663.45,1080.0,502.05,1612.5
1293,908.45,1329.0,346.8,1041.75
1294,802.2,1444.5,152.55,1458.75
1295,807.1,1542.75,204.9,1541.25
1296,964.35,1439.25,156.9,1459.5
1297,995.75,1414.5,165.75,1500.0
1298,1053.2,1452.0,166.05,1320.75
1299,993.5,1430.25,234.0,1406.25
1300,951.75,1427.7,148.8,1341.75
1301,793.85,1593.0,149.4,1263.75
1302,902.2,1541.25,346.8,1293.75
1303,881.5,1550.25,267.0,1301.25
1304,971.25,1511.25,142.5,1395.0
1305,1032.5,1593.0,90.0,1372.5
1306,1154.95,1554.75,169.8,1120.5
1307,768.5,1455.75,124.5,1751.25
1308,1250.45,1290.0,196.8,1020.75
1309,1025.5,1331.25,157.5,1119.75
1310,1401.65,1354.5,362.1,1053.75
1311,1048.05,1191.75,298.2,1098.0
1312,770.05,1127.25,275.7,1155.0
1313,1304.5,1446.75,97.5,1151.25
1314,935.2,1665.75,124.8,1340.25
1315,707.0,1516.5,171.0,1615.5
1316,1097.0,1437.75,148.5,1344.75
1317,735.55,1542.75,220.2,1627.5
1318,1137.25,1419.75,292.5,1096.5
1319,1120.75,1464.75,186.0,1252.5
1320,854.1,1473.0,240.15,1188.75
1321,1024.25,1497.75,195.0,1335.0
1322,744.5,1354.5,348.0,1209.0
1323,1204.35,1417.5,204.9,1211.25
1324,1056.8,1418.25,235.2,1353.75
1325,1080.5,1388.25,153.0,1364.25
1326,799.55,1212.0,139.2,1421.25
1327,605.05,1181.25,601.2,1186.5
1328,871.45,1415.25,142.05,1391.25
1329,763.6,1543.5,93.9,1665.0
1330,707.9,1587.0,83.1,1710.0
1331,895.3,1514.7,93.0,1545.0
1332,924.55,1512.75,77.7,1545.0
1333,676.8,1629.75,78.45,1665.0
1334,812.85,1566.0,306.15,1485.0
1335,989.15,1875.0,166.35,1117.5
1336,867.95,1714.5,205.05,1222.5
1337,702.8,1566.0,295.95,1301.25
1338,625.5,1708.5,142.5,1459.5
1339,767.5,1680.75,78.0,1443.75
1340,923.25,1514.7,189.3,966.75
1341,702.05,1542.0,159.45,1312.5
1342,939.55,1550.25,262.2,1176.0
1343,814.8,1614.0,111.45,1401.75
1344,838.65,1653.0,119.1,1361.25
1345,748.3,1638.0,171.45,1556.25
1346,884.1,1559.25,149.4,1451.25
1347,844.3,1559.25,436.2,1388.25
1348,714.7,1508.25,316.8,1376.25
1349,718.55,1432.5,139.2,1335.75
1350,793.9,1550.25,129.6,1406.25
1351,879.1,1641.0,183.9,1440.0
1352,731.25,1542.0,120.0,1524.75
1353,1066.25,1485.0,120.0,1398.75
1354,896.55,1470.75,168.45,1496.25
1355,1019.4,1480.5,161.85,1268.25
1356,780.9,1542.75,110.1,1616.25
