timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,episode
6,max_1,max,1,4,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.25,101.25,874
7,fair_1,fair,1,4,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-41.25,30.0,874
7,max_1,max,1,4,-1.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-41.25,101.25,874
8,fair_1,fair,1,4,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-41.25,30.0,874
8,max_1,max,1,4,-21.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-61.25,161.25,874
9,fair_1,fair,1,4,-21.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-61.25,30.0,874
9,max_1,max,1,4,-21.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-61.25,161.25,874
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,875
0,max_1,max,1,4,35.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-5.0,11.25,875
1,fair_1,fair,1,4,41.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,1.25,37.5,875
1,max_1,max,1,4,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,11.25,875
2,fair_1,fair,1,4,53.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,13.75,45.0,875
2,max_1,max,1,4,48.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,8.75,26.25,875
3,fair_1,fair,1,4,67.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,27.5,56.25,875
3,max_1,max,1,4,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,26.25,875
4,fair_1,fair,1,4,86.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,46.25,67.5,875
4,max_1,max,1,4,81.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,41.25,41.25,875
5,fair_1,fair,1,4,100.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,60.0,78.75,875
5,max_1,max,1,4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,41.25,875
6,fair_1,fair,1,4,125.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,85.0,93.75,875
6,max_1,max,1,4,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,41.25,875
7,fair_1,fair,1,4,143.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,103.75,105.0,875
7,max_1,max,1,4,143.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,103.75,41.25,875
8,fair_1,fair,1,4,162.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,122.5,116.25,875
8,max_1,max,1,4,152.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,112.5,71.25,875
9,fair_1,fair,1,4,158.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,118.75,120.0,875
9,max_1,max,1,4,158.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,118.75,71.25,875
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,876
0,max_1,max,1,4,35.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-5.0,11.25,876
1,fair_1,fair,1,4,53.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,13.75,45.0,876
1,max_1,max,1,4,48.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,8.75,26.25,876
2,fair_1,fair,1,4,73.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,33.75,60.0,876
2,max_1,max,1,4,63.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,23.75,56.25,876
3,fair_1,fair,1,4,88.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,48.75,75.0,876
3,max_1,max,1,4,83.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,43.75,71.25,876
4,fair_1,fair,1,4,96.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,56.25,82.5,876
4,max_1,max,1,4,86.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,46.25,101.25,876
5,fair_1,fair,1,4,111.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,71.25,97.5,876
5,max_1,max,1,4,96.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,146.25,876
6,fair_1,fair,1,4,96.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,56.25,97.5,876
6,max_1,max,1,4,86.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,46.25,176.25,876
7,fair_1,fair,1,4,86.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,46.25,97.5,876
7,max_1,max,1,4,71.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,31.25,221.25,876
8,fair_1,fair,1,4,71.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,31.25,97.5,876
8,max_1,max,1,4,66.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,26.25,236.25,876
9,fair_1,fair,1,4,66.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,97.5,876
9,max_1,max,1,4,66.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.25,236.25,876
0,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877
0,max_1,max,1,4,25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-15.0,45.0,877
1,fair_1,fair,1,4,55.0,15.0,15.0,45.0,45.0,1.0,30.0,0.0,15.0,0.0,877
1,max_1,max,1,4,35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-5.0,105.0,877
2,fair_1,fair,1,4,25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-15.0,30.0,877
2,max_1,max,1,4,15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-25.0,135.0,877
3,fair_1,fair,1,4,0.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-40.0,75.0,877
3,max_1,max,1,4,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-60.0,195.0,877
4,fair_1,fair,1,4,-1.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-41.25,86.25,877
4,max_1,max,1,4,-21.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-61.25,255.0,877
5,fair_1,fair,1,4,-2.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-42.5,97.5,877
5,max_1,max,1,4,-17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-57.5,300.0,877
6,fair_1,fair,1,4,1.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-38.75,108.75,877
6,max_1,max,1,4,-18.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-58.75,360.0,877
7,fair_1,fair,1,4,-6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-46.25,116.25,877
7,max_1,max,1,4,-26.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-66.25,420.0,877
8,fair_1,fair,1,4,-7.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-47.5,127.5,877
8,max_1,max,1,4,-27.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-67.5,480.0,877
9,fair_1,fair,1,4,-8.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-48.75,138.75,877
9,max_1,max,1,4,-28.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-68.75,540.0,877
0,fair_1,fair,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,30.0,878
0,max_1,max,1,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,30.0,878
1,fair_1,fair,1,4,32.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-7.5,37.5,878
1,max_1,max,1,4,22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-17.5,60.0,878
2,fair_1,fair,1,4,28.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-11.25,41.25,878
2,max_1,max,1,4,13.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-26.25,105.0,878
3,fair_1,fair,1,4,20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-20.0,45.0,878
3,max_1,max,1,4,5.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-35.0,150.0,878
4,fair_1,fair,1,4,17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-22.5,52.5,878
4,max_1,max,1,4,2.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-37.5,195.0,878
5,fair_1,fair,1,4,15.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,-25.0,60.0,878
5,max_1,max,1,4,0.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-40.0,240.0,878
6,fair_1,fair,1,4,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-21.25,71.25,878
6,max_1,max,1,4,13.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-26.25,255.0,878
7,fair_1,fair,1,4,32.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-7.5,82.5,878
7,max_1,max,1,4,12.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,-27.5,315.0,878
8,fair_1,fair,1,4,31.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,-8.75,93.75,878
8,max_1,max,1,4,31.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-8.75,315.0,878
9,fair_1,fair,1,4,43.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,3.75,101.25,878
9,max_1,max,1,4,38.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-1.25,330.0,878
0,fair_1,fair,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,30.0,879
0,max_1,max,1,4,30.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-10.0,0.0,879
1,fair_1,fair,1,4,36.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-3.75,33.75,879
1,max_1,max,1,4,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,0.0,879
2,fair_1,fair,1,4,48.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,8.75,41.25,879
2,max_1,max,1,4,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0,879
3,fair_1,fair,1,4,67.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,27.5,52.5,879
3,max_1,max,1,4,62.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,22.5,15.0,879
4,fair_1,fair,1,4,81.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,41.25,63.75,879
4,max_1,max,1,4,76.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,36.25,30.0,879
5,fair_1,fair,1,4,95.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,55.0,75.0,879
5,max_1,max,1,4,85.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,60.0,879
6,fair_1,fair,1,4,97.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,57.5,82.5,879
6,max_1,max,1,4,92.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,52.5,75.0,879
7,fair_1,fair,1,4,98.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,58.75,86.25,879
7,max_1,max,1,4,93.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,53.75,90.0,879
8,fair_1,fair,1,4,106.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,66.25,93.75,879
8,max_1,max,1,4,101.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,61.25,105.0,879
9,fair_1,fair,1,4,113.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,73.75,101.25,879
9,max_1,max,1,4,93.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,53.75,165.0,879
0,fair_1,fair,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,30.0,880
0,max_1,max,1,4,20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-20.0,30.0,880
1,fair_1,fair,1,4,18.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-21.25,41.25,880
1,max_1,max,1,4,8.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-31.25,60.0,880
2,fair_1,fair,1,4,15.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-25.0,45.0,880
2,max_1,max,1,4,5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-35.0,90.0,880
3,fair_1,fair,1,4,11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-28.75,48.75,880
3,max_1,max,1,4,1.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-38.75,120.0,880
4,fair_1,fair,1,4,7.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-32.5,52.5,880
4,max_1,max,1,4,-2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-42.5,150.0,880
5,fair_1,fair,1,4,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-42.5,52.5,880
5,max_1,max,1,4,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-47.5,165.0,880
6,fair_1,fair,1,4,17.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-22.5,67.5,880
6,max_1,max,1,4,7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-32.5,195.0,880
7,fair_1,fair,1,4,32.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,-7.5,82.5,880
7,max_1,max,1,4,22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-17.5,225.0,880
8,fair_1,fair,1,4,47.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,7.5,97.5,880
8,max_1,max,1,4,42.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,2.5,240.0,880
9,fair_1,fair,1,4,48.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,8.75,101.25,880
9,max_1,max,1,4,38.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-1.25,270.0,880
0,fair_1,fair,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,30.0,881
0,max_1,max,1,4,28.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-11.25,11.25,881
1,fair_1,fair,1,4,41.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,1.25,37.5,881
1,max_1,max,1,4,41.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.25,11.25,881
2,fair_1,fair,1,4,53.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,13.75,45.0,881
2,max_1,max,1,4,48.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,8.75,26.25,881
3,fair_1,fair,1,4,73.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,33.75,60.0,881
3,max_1,max,1,4,58.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,18.75,71.25,881
4,fair_1,fair,1,4,83.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,43.75,75.0,881
4,max_1,max,1,4,78.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,38.75,86.25,881
5,fair_1,fair,1,4,103.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,63.75,90.0,881
5,max_1,max,1,4,93.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,53.75,116.25,881
6,fair_1,fair,1,4,118.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,78.75,105.0,881
6,max_1,max,1,4,118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.75,116.25,881
7,fair_1,fair,1,4,143.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,103.75,120.0,881
7,max_1,max,1,4,138.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,98.75,131.25,881
8,fair_1,fair,1,4,163.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,123.75,135.0,881
8,max_1,max,1,4,158.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,118.75,146.25,881
9,fair_1,fair,1,4,183.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,143.75,150.0,881
9,max_1,max,1,4,178.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,138.75,161.25,881
0,fair_1,fair,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,882
0,max_1,max,1,4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,882
1,fair_1,fair,1,4,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,15.0,882
1,max_1,max,1,4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,882
2,fair_1,fair,1,4,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,15.0,882
2,max_1,max,1,4,30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-10.0,15.0,882
3,fair_1,fair,1,4,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,15.0,882
3,max_1,max,1,4,25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-15.0,30.0,882
4,fair_1,fair,1,4,25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-15.0,15.0,882
4,max_1,max,1,4,15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-25.0,60.0,882
5,fair_1,fair,1,4,15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-25.0,15.0,882
5,max_1,max,1,4,10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-30.0,75.0,882
6,fair_1,fair,1,4,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-30.0,15.0,882
6,max_1,max,1,4,5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-35.0,90.0,882
7,fair_1,fair,1,4,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-35.0,15.0,882
7,max_1,max,1,4,0.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-40.0,105.0,882
8,fair_1,fair,1,4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-40.0,15.0,882
8,max_1,max,1,4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-40.0,105.0,882
9,fair_1,fair,1,4,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-40.0,15.0,882
9,max_1,max,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-40.0,105.0,882
0,fair_1,fair,1,4,36.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,-3.75,33.75,883
0,max_1,max,1,4,33.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,-6.25,22.5,883
1,fair_1,fair,1,4,58.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,18.75,48.75,883
1,max_1,max,1,4,48.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,8.75,52.5,883
2,fair_1,fair,1,4,67.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,27.5,60.0,883
2,max_1,max,1,4,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,52.5,883
3,fair_1,fair,1,4,92.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,52.5,75.0,883
3,max_1,max,1,4,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,52.5,883
4,fair_1,fair,1,4,117.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,77.5,90.0,883
4,max_1,max,1,4,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,52.5,883
5,fair_1,fair,1,4,136.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,96.25,101.25,883
5,max_1,max,1,4,136.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25,52.5,883
6,fair_1,fair,1,4,155.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,115.0,112.5,883
6,max_1,max,1,4,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,52.5,883
7,fair_1,fair,1,4,155.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,115.0,112.5,883
7,max_1,max,1,4,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,52.5,883
8,fair_1,fair,1,4,180.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,140.0,127.5,883
8,max_1,max,1,4,175.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,67.5,883
9,fair_1,fair,1,4,187.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,147.5,135.0,883
9,max_1,max,1,4,187.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,147.5,67.5,883
0,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884
0,max_1,max,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,884
1,fair_1,fair,1,4,55.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,15.0,0.0,884
1,max_1,max,1,4,50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,10.0,30.0,884
2,fair_1,fair,1,4,56.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,16.25,3.75,884
2,max_1,max,1,4,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,30.0,884
3,fair_1,fair,1,4,68.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,28.75,11.25,884
3,max_1,max,1,4,63.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,23.75,45.0,884
4,fair_1,fair,1,4,70.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,30.0,15.0,884
4,max_1,max,1,4,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,45.0,884
5,fair_1,fair,1,4,82.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,42.5,22.5,884
5,max_1,max,1,4,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,45.0,884
6,fair_1,fair,1,4,95.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,55.0,30.0,884
6,max_1,max,1,4,90.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,50.0,60.0,884
7,fair_1,fair,1,4,102.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,62.5,37.5,884
7,max_1,max,1,4,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,60.0,884
8,fair_1,fair,1,4,121.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,81.25,48.75,884
8,max_1,max,1,4,121.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,81.25,60.0,884
9,fair_1,fair,1,4,140.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,100.0,60.0,884
9,max_1,max,1,4,140.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,60.0,884
0,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885
0,max_1,max,1,4,30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-10.0,30.0,885
1,fair_1,fair,1,4,40.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,0.0,0.0,885
1,max_1,max,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,45.0,885
2,fair_1,fair,1,4,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,885
2,max_1,max,1,4,30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-10.0,60.0,885
3,fair_1,fair,1,4,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,0.0,885
3,max_1,max,1,4,15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-25.0,105.0,885
4,fair_1,fair,1,4,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-25.0,0.0,885
4,max_1,max,1,4,5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-35.0,135.0,885
5,fair_1,fair,1,4,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-35.0,0.0,885
5,max_1,max,1,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,135.0,885
6,fair_1,fair,1,4,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-35.0,0.0,885
6,max_1,max,1,4,0.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-40.0,150.0,885
7,fair_1,fair,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-40.0,0.0,885
7,max_1,max,1,4,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,-50.0,180.0,885
8,fair_1,fair,1,4,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-50.0,0.0,885
8,max_1,max,1,4,-25.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,-65.0,225.0,885
9,fair_1,fair,1,4,-18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,-58.75,3.75,885
9,max_1,max,1,4,-20.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,-60.0,236.25,885
0,fair_1,fair,1,4,35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-5.0,15.0,886
0,max_1,max,1,4,30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-10.0,15.0,886
1,fair_1,fair,1,4,42.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,2.5,22.5,886
1,max_1,max,1,4,37.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,-2.5,30.0,886
2,fair_1,fair,1,4,50.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,10.0,30.0,886
2,max_1,max,1,4,45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,5.0,45.0,886
3,fair_1,fair,1,4,57.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,17.5,37.5,886
3,max_1,max,1,4,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,45.0,886
4,fair_1,fair,1,4,76.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,36.25,48.75,886
4,max_1,max,1,4,66.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,26.25,75.0,886
5,fair_1,fair,1,4,78.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,38.75,56.25,886
5,max_1,max,1,4,73.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,33.75,90.0,886
6,fair_1,fair,1,4,86.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,46.25,63.75,886
6,max_1,max,1,4,71.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,31.25,135.0,886
7,fair_1,fair,1,4,77.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,37.5,67.5,886
7,max_1,max,1,4,72.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,32.5,150.0,886
8,fair_1,fair,1,4,97.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,57.5,82.5,886
8,max_1,max,1,4,92.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,52.5,165.0,886
9,fair_1,fair,1,4,111.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,71.25,93.75,886
9,max_1,max,1,4,96.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,210.0,886
0,fair_1,fair,1,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887
