timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
8329,max_1,max,0,4,97918.25,15.0,45.0,0.0,0.0,-15.0,45.0,87918.25,251103.0,,
8329,rnd_1,random,0,4,97917.25,1.0,3.0,0.0,0.0,-1.0,3.0,87917.25,132534.0,,
8330,fair_1,fair,0,4,97913.75,5.0,15.0,1.5,0.1,-3.5,13.5,87913.75,35915.25,,
8330,max_1,max,0,4,97903.75,10.0,30.0,0.0,0.0,-10.0,30.0,87903.75,251133.0,,
8330,rnd_1,random,0,4,97913.75,5.0,15.0,15.0,1.0,10.0,0.0,87913.75,132534.0,,
8331,fair_1,fair,0,4,97903.25,15.0,45.0,4.5,0.1,-10.5,40.5,87903.25,35955.75,,
8331,max_1,max,0,4,97898.25,5.0,15.0,0.0,0.0,-5.0,15.0,87898.25,251148.0,,
8331,rnd_1,random,0,4,97900.75,5.0,15.0,7.5,0.5,2.5,7.5,87900.75,132541.5,,
8332,fair_1,fair,0,4,97893.75,10.0,30.0,3.0,0.1,-7.0,27.0,87893.75,35982.75,,
8332,max_1,max,0,4,97873.75,20.0,60.0,0.0,0.0,-20.0,60.0,87873.75,251208.0,,
8332,rnd_1,random,0,4,97880.0,5.0,15.0,11.25,0.75,6.25,3.75,87880.0,132545.25,,
8333,fair_1,fair,0,4,97866.0,20.0,60.0,6.0,0.1,-14.0,54.0,87866.0,36036.75,,
8333,max_1,max,0,4,97851.0,15.0,45.0,0.0,0.0,-15.0,45.0,87851.0,251253.0,,
8333,rnd_1,random,0,4,97849.75,5.0,15.0,3.75,0.25,-1.25,11.25,87849.75,132556.5,,
8334,fair_1,fair,0,4,97839.25,15.0,45.0,4.5,0.1,-10.5,40.5,87839.25,36077.25,,
8334,max_1,max,0,4,97829.25,10.0,30.0,0.0,0.0,-10.0,30.0,87829.25,251283.0,,
8334,rnd_1,random,0,4,97825.5,15.0,45.0,11.25,0.25,-3.75,33.75,87825.5,132590.25,,
8335,fair_1,fair,0,4,97822.0,5.0,15.0,1.5,0.1,-3.5,13.5,87822.0,36090.75,,
8335,max_1,max,0,4,97807.0,15.0,45.0,0.0,0.0,-15.0,45.0,87807.0,251328.0,,
8335,rnd_1,random,0,4,97813.25,5.0,15.0,11.25,0.75,6.25,3.75,87813.25,132594.0,,
8336,fair_1,fair,0,4,97809.75,5.0,15.0,1.5,0.1,-3.5,13.5,87809.75,36104.25,,
8336,max_1,max,0,4,97804.75,5.0,15.0,0.0,0.0,-5.0,15.0,87804.75,251343.0,,
8336,rnd_1,random,0,4,97824.75,10.0,30.0,30.0,1.0,20.0,0.0,87824.75,132594.0,,
8337,fair_1,fair,0,4,97821.25,5.0,15.0,1.5,0.1,-3.5,13.5,87821.25,36117.75,,
8337,max_1,max,0,4,97820.25,1.0,3.0,0.0,0.0,-1.0,3.0,87820.25,251346.0,,
8337,rnd_1,random,0,4,97830.25,5.0,15.0,15.0,1.0,10.0,0.0,87830.25,132594.0,,
8338,fair_1,fair,0,4,97819.75,15.0,45.0,4.5,0.1,-10.5,40.5,87819.75,36158.25,,
8338,max_1,max,0,4,97814.75,5.0,15.0,0.0,0.0,-5.0,15.0,87814.75,251361.0,,
8338,rnd_1,random,0,4,97809.75,5.0,15.0,0.0,0.0,-5.0,15.0,87809.75,132609.0,,
8339,fair_1,fair,0,4,97795.75,20.0,60.0,6.0,0.1,-14.0,54.0,87795.75,36212.25,,
8339,max_1,max,0,4,97794.75,1.0,3.0,0.0,0.0,-1.0,3.0,87794.75,251364.0,,
8339,rnd_1,random,0,4,97802.25,15.0,45.0,22.5,0.5,7.5,22.5,87802.25,132631.5,,
8340,fair_1,fair,0,4,97791.75,15.0,45.0,4.5,0.1,-10.5,40.5,87791.75,36252.75,,
8340,max_1,max,0,4,97776.75,15.0,45.0,0.0,0.0,-15.0,45.0,87776.75,251409.0,,
8340,rnd_1,random,0,4,97795.5,15.0,45.0,33.75,0.75,18.75,11.25,87795.5,132642.75,,
8341,fair_1,fair,0,4,97781.5,20.0,60.0,6.0,0.1,-14.0,54.0,87781.5,36306.75,,
8341,max_1,max,0,4,97776.5,5.0,15.0,0.0,0.0,-5.0,15.0,87776.5,251424.0,,
8341,rnd_1,random,0,4,97795.25,15.0,45.0,33.75,0.75,18.75,11.25,87795.25,132654.0,,
8342,fair_1,fair,0,4,97781.25,20.0,60.0,6.0,0.1,-14.0,54.0,87781.25,36360.75,,
8342,max_1,max,0,4,97780.25,1.0,3.0,0.0,0.0,-1.0,3.0,87780.25,251427.0,,
8342,rnd_1,random,0,4,97765.25,15.0,45.0,0.0,0.0,-15.0,45.0,87765.25,132699.0,,
8343,fair_1,fair,0,4,97754.75,15.0,45.0,4.5,0.1,-10.5,40.5,87754.75,36401.25,,
8343,max_1,max,0,4,97744.75,10.0,30.0,0.0,0.0,-10.0,30.0,87744.75,251457.0,,
8343,rnd_1,random,0,4,97763.5,15.0,45.0,33.75,0.75,18.75,11.25,87763.5,132710.25,,
8344,fair_1,fair,0,4,97762.8,1.0,3.0,0.3,0.1,-0.7,2.7,87762.8,36403.95,,
8344,max_1,max,0,4,97757.8,5.0,15.0,0.0,0.0,-5.0,15.0,87757.8,251472.0,,
8344,rnd_1,random,0,4,97765.3,15.0,45.0,22.5,0.5,7.5,22.5,87765.3,132732.75,,
8345,fair_1,fair,0,4,97764.6,1.0,3.0,0.3,0.1,-0.7,2.7,87764.6,36406.65,,
8345,max_1,max,0,4,97754.6,10.0,30.0,0.0,0.0,-10.0,30.0,87754.6,251502.0,,
8345,rnd_1,random,0,4,97749.6,20.0,60.0,15.0,0.25,-5.0,45.0,87749.6,132777.75,,
8346,fair_1,fair,0,4,97735.6,20.0,60.0,6.0,0.1,-14.0,54.0,87735.6,36460.65,,
8346,max_1,max,0,4,97720.6,15.0,45.0,0.0,0.0,-15.0,45.0,87720.6,251547.0,,
8346,rnd_1,random,0,4,97720.35,1.0,3.0,0.75,0.25,-0.25,2.25,87720.35,132780.0,,
8347,fair_1,fair,0,4,97713.35,10.0,30.0,3.0,0.1,-7.0,27.0,87713.35,36487.65,,
8347,max_1,max,0,4,97708.35,5.0,15.0,0.0,0.0,-5.0,15.0,87708.35,251562.0,,
8347,rnd_1,random,0,4,97708.85,1.0,3.0,1.5,0.5,0.5,1.5,87708.85,132781.5,,
8348,fair_1,fair,0,4,97705.35,5.0,15.0,1.5,0.1,-3.5,13.5,87705.35,36501.15,,
8348,max_1,max,0,4,97700.35,5.0,15.0,0.0,0.0,-5.0,15.0,87700.35,251577.0,,
8348,rnd_1,random,0,4,97700.1,1.0,3.0,0.75,0.25,-0.25,2.25,87700.1,132783.75,,
8349,fair_1,fair,0,4,97686.1,20.0,60.0,6.0,0.1,-14.0,54.0,87686.1,36555.15,,
8349,max_1,max,0,4,97685.1,1.0,3.0,0.0,0.0,-1.0,3.0,87685.1,251580.0,,
8349,rnd_1,random,0,4,97695.1,5.0,15.0,15.0,1.0,10.0,0.0,87695.1,132783.75,,
8350,fair_1,fair,0,4,97684.6,15.0,45.0,4.5,0.1,-10.5,40.5,87684.6,36595.65,,
8350,max_1,max,0,4,97683.6,1.0,3.0,0.0,0.0,-1.0,3.0,87683.6,251583.0,,
8350,rnd_1,random,0,4,97689.85,5.0,15.0,11.25,0.75,6.25,3.75,87689.85,132787.5,,
8351,fair_1,fair,0,4,97689.15,1.0,3.0,0.3,0.1,-0.7,2.7,87689.15,36598.35,,
8351,max_1,max,0,4,97684.15,5.0,15.0,0.0,0.0,-5.0,15.0,87684.15,251598.0,,
8351,rnd_1,random,0,4,97694.15,20.0,60.0,30.0,0.5,10.0,30.0,87694.15,132817.5,,
8352,fair_1,fair,0,4,97690.65,5.0,15.0,1.5,0.1,-3.5,13.5,87690.65,36611.85,,
8352,max_1,max,0,4,97685.65,5.0,15.0,0.0,0.0,-5.0,15.0,87685.65,251613.0,,
8352,rnd_1,random,0,4,97705.65,10.0,30.0,30.0,1.0,20.0,0.0,87705.65,132817.5,,
8353,fair_1,fair,0,4,97691.65,20.0,60.0,6.0,0.1,-14.0,54.0,87691.65,36665.85,,
8353,max_1,max,0,4,97690.65,1.0,3.0,0.0,0.0,-1.0,3.0,87690.65,251616.0,,
8353,rnd_1,random,0,4,97680.65,10.0,30.0,0.0,0.0,-10.0,30.0,87680.65,132847.5,,
8354,fair_1,fair,0,4,97666.65,20.0,60.0,6.0,0.1,-14.0,54.0,87666.65,36719.85,,
8354,max_1,max,0,4,97665.65,1.0,3.0,0.0,0.0,-1.0,3.0,87665.65,251619.0,,
8354,rnd_1,random,0,4,97675.65,5.0,15.0,15.0,1.0,10.0,0.0,87675.65,132847.5,,
8355,fair_1,fair,0,4,97674.95,1.0,3.0,0.3,0.1,-0.7,2.7,87674.95,36722.55,,
8355,max_1,max,0,4,97669.95,5.0,15.0,0.0,0.0,-5.0,15.0,87669.95,251634.0,,
8355,rnd_1,random,0,4,97654.95,15.0,45.0,0.0,0.0,-15.0,45.0,87654.95,132892.5,,
8356,fair_1,fair,0,4,97654.25,1.0,3.0,0.3,0.1,-0.7,2.7,87654.25,36725.25,,
8356,max_1,max,0,4,97653.25,1.0,3.0,0.0,0.0,-1.0,3.0,87653.25,251637.0,,
8356,rnd_1,random,0,4,97648.25,5.0,15.0,0.0,0.0,-5.0,15.0,87648.25,132907.5,,
8357,fair_1,fair,0,4,97644.75,5.0,15.0,1.5,0.1,-3.5,13.5,87644.75,36738.75,,
8357,max_1,max,0,4,97634.75,10.0,30.0,0.0,0.0,-10.0,30.0,87634.75,251667.0,,
8357,rnd_1,random,0,4,97654.75,10.0,30.0,30.0,1.0,20.0,0.0,87654.75,132907.5,,
8358,fair_1,fair,0,4,97654.05,1.0,3.0,0.3,0.1,-0.7,2.7,87654.05,36741.45,,
8358,max_1,max,0,4,97639.05,15.0,45.0,0.0,0.0,-15.0,45.0,87639.05,251712.0,,
8358,rnd_1,random,0,4,97634.05,5.0,15.0,0.0,0.0,-5.0,15.0,87634.05,132922.5,,
8359,fair_1,fair,0,4,97627.05,10.0,30.0,3.0,0.1,-7.0,27.0,87627.05,36768.45,,
8359,max_1,max,0,4,97612.05,15.0,45.0,0.0,0.0,-15.0,45.0,87612.05,251757.0,,
8359,rnd_1,random,0,4,97632.05,10.0,30.0,30.0,1.0,20.0,0.0,87632.05,132922.5,,
8360,fair_1,fair,0,4,97618.05,20.0,60.0,6.0,0.1,-14.0,54.0,87618.05,36822.45,,
8360,max_1,max,0,4,97603.05,15.0,45.0,0.0,0.0,-15.0,45.0,87603.05,251802.0,,
8360,rnd_1,random,0,4,97615.55,10.0,30.0,22.5,0.75,12.5,7.5,87615.55,132930.0,,
8361,fair_1,fair,0,4,97612.05,5.0,15.0,1.5,0.1,-3.5,13.5,87612.05,36835.95,,
8361,max_1,max,0,4,97607.05,5.0,15.0,0.0,0.0,-5.0,15.0,87607.05,251817.0,,
8361,rnd_1,random,0,4,97625.8,15.0,45.0,33.75,0.75,18.75,11.25,87625.8,132941.25,,
8362,fair_1,fair,0,4,97618.8,10.0,30.0,3.0,0.1,-7.0,27.0,87618.8,36862.95,,
8362,max_1,max,0,4,97608.8,10.0,30.0,0.0,0.0,-10.0,30.0,87608.8,251847.0,,
8362,rnd_1,random,0,4,97598.8,10.0,30.0,0.0,0.0,-10.0,30.0,87598.8,132971.25,,
8363,fair_1,fair,0,4,97591.8,10.0,30.0,3.0,0.1,-7.0,27.0,87591.8,36889.95,,
8363,max_1,max,0,4,97586.8,5.0,15.0,0.0,0.0,-5.0,15.0,87586.8,251862.0,,
8363,rnd_1,random,0,4,97599.3,10.0,30.0,22.5,0.75,12.5,7.5,87599.3,132978.75,,
8364,fair_1,fair,0,4,97585.3,20.0,60.0,6.0,0.1,-14.0,54.0,87585.3,36943.95,,
8364,max_1,max,0,4,97580.3,5.0,15.0,0.0,0.0,-5.0,15.0,87580.3,251877.0,,
8364,rnd_1,random,0,4,97610.3,15.0,45.0,45.0,1.0,30.0,0.0,87610.3,132978.75,,
8365,fair_1,fair,0,4,97606.8,5.0,15.0,1.5,0.1,-3.5,13.5,87606.8,36957.45,,
8365,max_1,max,0,4,97601.8,5.0,15.0,0.0,0.0,-5.0,15.0,87601.8,251892.0,,
8365,rnd_1,random,0,4,97609.3,15.0,45.0,22.5,0.5,7.5,22.5,87609.3,133001.25,,
8366,fair_1,fair,0,4,97602.3,10.0,30.0,3.0,0.1,-7.0,27.0,87602.3,36984.45,,
8366,max_1,max,0,4,97597.3,5.0,15.0,0.0,0.0,-5.0,15.0,87597.3,251907.0,,
8366,rnd_1,random,0,4,97602.3,10.0,30.0,15.0,0.5,5.0,15.0,87602.3,133016.25,,
8367,fair_1,fair,0,4,97591.8,15.0,45.0,4.5,0.1,-10.5,40.5,87591.8,37024.95,,
8367,max_1,max,0,4,97590.8,1.0,3.0,0.0,0.0,-1.0,3.0,87590.8,251910.0,,
8367,rnd_1,random,0,4,97595.8,10.0,30.0,15.0,0.5,5.0,15.0,87595.8,133031.25,,
8368,fair_1,fair,0,4,97588.8,10.0,30.0,3.0,0.1,-7.0,27.0,87588.8,37051.95,,
8368,max_1,max,0,4,97578.8,10.0,30.0,0.0,0.0,-10.0,30.0,87578.8,251940.0,,
8368,rnd_1,random,0,4,97598.8,10.0,30.0,30.0,1.0,20.0,0.0,87598.8,133031.25,,
8369,fair_1,fair,0,4,97595.3,5.0,15.0,1.5,0.1,-3.5,13.5,87595.3,37065.45,,
8369,max_1,max,0,4,97594.3,1.0,3.0,0.0,0.0,-1.0,3.0,87594.3,251943.0,,
8369,rnd_1,random,0,4,97579.3,15.0,45.0,0.0,0.0,-15.0,45.0,87579.3,133076.25,,
8370,fair_1,fair,0,4,97575.8,5.0,15.0,1.5,0.1,-3.5,13.5,87575.8,37078.95,,
8370,max_1,max,0,4,97565.8,10.0,30.0,0.0,0.0,-10.0,30.0,87565.8,251973.0,,
8370,rnd_1,random,0,4,97575.8,5.0,15.0,15.0,1.0,10.0,0.0,87575.8,133076.25,,
8371,fair_1,fair,0,4,97572.3,5.0,15.0,1.5,0.1,-3.5,13.5,87572.3,37092.45,,
8371,max_1,max,0,4,97557.3,15.0,45.0,0.0,0.0,-15.0,45.0,87557.3,252018.0,,
8371,rnd_1,random,0,4,97552.3,5.0,15.0,0.0,0.0,-5.0,15.0,87552.3,133091.25,,
8372,fair_1,fair,0,4,97548.8,5.0,15.0,1.5,0.1,-3.5,13.5,87548.8,37105.95,,
8372,max_1,max,0,4,97538.8,10.0,30.0,0.0,0.0,-10.0,30.0,87538.8,252048.0,,
8372,rnd_1,random,0,4,97533.8,5.0,15.0,0.0,0.0,-5.0,15.0,87533.8,133106.25,,
8373,fair_1,fair,0,4,97530.3,5.0,15.0,1.5,0.1,-3.5,13.5,87530.3,37119.45,,
8373,max_1,max,0,4,97520.3,10.0,30.0,0.0,0.0,-10.0,30.0,87520.3,252078.0,,
8373,rnd_1,random,0,4,97532.8,10.0,30.0,22.5,0.75,12.5,7.5,87532.8,133113.75,,
8374,fair_1,fair,0,4,97522.3,15.0,45.0,4.5,0.1,-10.5,40.5,87522.3,37159.95,,
8374,max_1,max,0,4,97512.3,10.0,30.0,0.0,0.0,-10.0,30.0,87512.3,252108.0,,
8374,rnd_1,random,0,4,97511.05,5.0,15.0,3.75,0.25,-1.25,11.25,87511.05,133125.0,,
8375,fair_1,fair,0,4,97504.05,10.0,30.0,3.0,0.1,-7.0,27.0,87504.05,37186.95,,
8375,max_1,max,0,4,97494.05,10.0,30.0,0.0,0.0,-10.0,30.0,87494.05,252138.0,,
8375,rnd_1,random,0,4,97492.8,5.0,15.0,3.75,0.25,-1.25,11.25,87492.8,133136.25,,
8376,fair_1,fair,0,4,97478.8,20.0,60.0,6.0,0.1,-14.0,54.0,87478.8,37240.95,,
8376,max_1,max,0,4,97458.8,20.0,60.0,0.0,0.0,-20.0,60.0,87458.8,252198.0,,
8376,rnd_1,random,0,4,97471.3,10.0,30.0,22.5,0.75,12.5,7.5,87471.3,133143.75,,
8377,fair_1,fair,0,4,97460.8,15.0,45.0,4.5,0.1,-10.5,40.5,87460.8,37281.45,,
8377,max_1,max,0,4,97455.8,5.0,15.0,0.0,0.0,-5.0,15.0,87455.8,252213.0,,
8377,rnd_1,random,0,4,97440.8,15.0,45.0,0.0,0.0,-15.0,45.0,87440.8,133188.75,,
8378,fair_1,fair,0,4,97437.3,5.0,15.0,1.5,0.1,-3.5,13.5,87437.3,37294.95,,
8378,max_1,max,0,4,97427.3,10.0,30.0,0.0,0.0,-10.0,30.0,87427.3,252243.0,,
8378,rnd_1,random,0,4,97422.3,5.0,15.0,0.0,0.0,-5.0,15.0,87422.3,133203.75,,
8379,fair_1,fair,0,4,97418.8,5.0,15.0,1.5,0.1,-3.5,13.5,87418.8,37308.45,,
8379,max_1,max,0,4,97408.8,10.0,30.0,0.0,0.0,-10.0,30.0,87408.8,252273.0,,
8379,rnd_1,random,0,4,97415.05,5.0,15.0,11.25,0.75,6.25,3.75,87415.05,133207.5,,
8380,fair_1,fair,0,4,97411.55,5.0,15.0,1.5,0.1,-3.5,13.5,87411.55,37321.95,,
8380,max_1,max,0,4,97401.55,10.0,30.0,0.0,0.0,-10.0,30.0,87401.55,252303.0,,
8380,rnd_1,random,0,4,97404.05,5.0,15.0,7.5,0.5,2.5,7.5,87404.05,133215.0,,
8381,fair_1,fair,0,4,97397.05,10.0,30.0,3.0,0.1,-7.0,27.0,87397.05,37348.95,,
8381,max_1,max,0,4,97377.05,20.0,60.0,0.0,0.0,-20.0,60.0,87377.05,252363.0,,
8381,rnd_1,random,0,4,97384.55,15.0,45.0,22.5,0.5,7.5,22.5,87384.55,133237.5,,
8382,fair_1,fair,0,4,97370.55,20.0,60.0,6.0,0.1,-14.0,54.0,87370.55,37402.95,,
8382,max_1,max,0,4,97365.55,5.0,15.0,0.0,0.0,-5.0,15.0,87365.55,252378.0,,
8382,rnd_1,random,0,4,97395.55,15.0,45.0,45.0,1.0,30.0,0.0,87395.55,133237.5,,
8383,fair_1,fair,0,4,97385.05,15.0,45.0,4.5,0.1,-10.5,40.5,87385.05,37443.45,,
8383,max_1,max,0,4,97365.05,20.0,60.0,0.0,0.0,-20.0,60.0,87365.05,252438.0,,
8383,rnd_1,random,0,4,97383.8,15.0,45.0,33.75,0.75,18.75,11.25,87383.8,133248.75,,
8384,fair_1,fair,0,4,97376.8,10.0,30.0,3.0,0.1,-7.0,27.0,87376.8,37470.45,,
8384,max_1,max,0,4,97356.8,20.0,60.0,0.0,0.0,-20.0,60.0,87356.8,252498.0,,
8384,rnd_1,random,0,4,97375.55,15.0,45.0,33.75,0.75,18.75,11.25,87375.55,133260.0,,
8385,fair_1,fair,0,4,97365.05,15.0,45.0,4.5,0.1,-10.5,40.5,87365.05,37510.95,,
8385,max_1,max,0,4,97362.55,10.0,30.0,7.5,0.25,-2.5,22.5,87362.55,252520.5,,
8385,rnd_1,random,0,4,97372.55,5.0,15.0,15.0,1.0,10.0,0.0,87372.55,133260.0,,
8386,fair_1,fair,0,4,97365.55,10.0,30.0,3.0,0.1,-7.0,27.0,87365.55,37537.95,,
8386,max_1,max,0,4,97364.55,1.0,3.0,0.0,0.0,-1.0,3.0,87364.55,252523.5,,
8386,rnd_1,random,0,4,97369.55,10.0,30.0,15.0,0.5,5.0,15.0,87369.55,133275.0,,
8387,fair_1,fair,0,4,97366.05,5.0,15.0,1.5,0.1,-3.5,13.5,87366.05,37551.45,,
8387,max_1,max,0,4,97365.05,1.0,3.0,0.0,0.0,-1.0,3.0,87365.05,252526.5,,
8387,rnd_1,random,0,4,97367.55,5.0,15.0,7.5,0.5,2.5,7.5,87367.55,133282.5,,
8388,fair_1,fair,0,4,97357.05,15.0,45.0,4.5,0.1,-10.5,40.5,87357.05,37591.95,,
8388,max_1,max,0,4,97347.05,10.0,30.0,0.0,0.0,-10.0,30.0,87347.05,252556.5,,
8388,rnd_1,random,0,4,97343.3,15.0,45.0,11.25,0.25,-3.75,33.75,87343.3,133316.25,,
8389,fair_1,fair,0,4,97332.8,15.0,45.0,4.5,0.1,-10.5,40.5,87332.8,37632.45,,
8389,max_1,max,0,4,97327.8,5.0,15.0,0.0,0.0,-5.0,15.0,87327.8,252571.5,,
8389,rnd_1,random,0,4,97325.3,10.0,30.0,7.5,0.25,-2.5,22.5,87325.3,133338.75,,
8390,fair_1,fair,0,4,97318.3,10.0,30.0,3.0,0.1,-7.0,27.0,87318.3,37659.45,,
8390,max_1,max,0,4,97317.3,1.0,3.0,0.0,0.0,-1.0,3.0,87317.3,252574.5,,
8390,rnd_1,random,0,4,97316.05,5.0,15.0,3.75,0.25,-1.25,11.25,87316.05,133350.0,,
8391,fair_1,fair,0,4,97305.55,15.0,45.0,4.5,0.1,-10.5,40.5,87305.55,37699.95,,
8391,max_1,max,0,4,97300.55,5.0,15.0,0.0,0.0,-5.0,15.0,87300.55,252589.5,,
8391,rnd_1,random,0,4,97295.55,5.0,15.0,0.0,0.0,-5.0,15.0,87295.55,133365.0,,
8392,fair_1,fair,0,4,97292.05,5.0,15.0,1.5,0.1,-3.5,13.5,87292.05,37713.45,,
8392,max_1,max,0,4,97287.05,5.0,15.0,0.0,0.0,-5.0,15.0,87287.05,252604.5,,
8392,rnd_1,random,0,4,97289.05,1.0,3.0,3.0,1.0,2.0,0.0,87289.05,133365.0,,
8393,fair_1,fair,0,4,97288.35,1.0,3.0,0.3,0.1,-0.7,2.7,87288.35,37716.15,,
8393,max_1,max,0,4,97273.35,15.0,45.0,0.0,0.0,-15.0,45.0,87273.35,252649.5,,
8393,rnd_1,random,0,4,97275.85,5.0,15.0,7.5,0.5,2.5,7.5,87275.85,133372.5,,
8394,fair_1,fair,0,4,97272.35,5.0,15.0,1.5,0.1,-3.5,13.5,87272.35,37729.65,,
8394,max_1,max,0,4,97267.35,5.0,15.0,0.0,0.0,-5.0,15.0,87267.35,252664.5,,
8394,rnd_1,random,0,4,97257.35,10.0,30.0,0.0,0.0,-10.0,30.0,87257.35,133402.5,,
8395,fair_1,fair,0,4,97256.65,1.0,3.0,0.3,0.1,-0.7,2.7,87256.65,37732.35,,
8395,max_1,max,0,4,97251.65,5.0,15.0,0.0,0.0,-5.0,15.0,87251.65,252679.5,,
8395,rnd_1,random,0,4,97257.9,5.0,15.0,11.25,0.75,6.25,3.75,87257.9,133406.25,,
8396,fair_1,fair,0,4,97254.4,5.0,15.0,1.5,0.1,-3.5,13.5,87254.4,37745.85,,
8396,max_1,max,0,4,97239.4,15.0,45.0,0.0,0.0,-15.0,45.0,87239.4,252724.5,,
8396,rnd_1,random,0,4,97249.4,5.0,15.0,15.0,1.0,10.0,0.0,87249.4,133406.25,,
8397,fair_1,fair,0,4,97245.9,5.0,15.0,1.5,0.1,-3.5,13.5,87245.9,37759.35,,
8397,max_1,max,0,4,97240.9,5.0,15.0,0.0,0.0,-5.0,15.0,87240.9,252739.5,,
8397,rnd_1,random,0,4,97235.9,5.0,15.0,0.0,0.0,-5.0,15.0,87235.9,133421.25,,
8398,fair_1,fair,0,4,97225.4,15.0,45.0,4.5,0.1,-10.5,40.5,87225.4,37799.85,,
8398,max_1,max,0,4,97210.4,15.0,45.0,0.0,0.0,-15.0,45.0,87210.4,252784.5,,
8398,rnd_1,random,0,4,97205.4,5.0,15.0,0.0,0.0,-5.0,15.0,87205.4,133436.25,,
8399,fair_1,fair,0,4,97194.9,15.0,45.0,4.5,0.1,-10.5,40.5,87194.9,37840.35,,
8399,max_1,max,0,4,97174.9,20.0,60.0,0.0,0.0,-20.0,60.0,87174.9,252844.5,,
8399,rnd_1,random,0,4,97181.15,5.0,15.0,11.25,0.75,6.25,3.75,87181.15,133440.0,,
8400,fair_1,fair,0,4,97167.15,20.0,60.0,6.0,0.1,-14.0,54.0,87167.15,37894.35,"[-0.03281624615192413, 0.12212903797626495, -0.18979568779468536, 0.07461214810609818, 0.07248818874359131, 0.13634741306304932, -0.3595806658267975, -0.09618383646011353, 0.02484906278550625, -0.037370629608631134, 0.06844912469387054, -0.25871047377586365, 0.1990581750869751, -0.07421021908521652, 0.04964199662208557, 0.31019318103790283, -0.02415100298821926, -0.1916138231754303, -0.05339828133583069, -0.07674572616815567, -0.020572662353515625, -0.09018071740865707, -0.14297395944595337, -0.4303719401359558, 0.25118982791900635, 0.0603092759847641, -0.01938657835125923, -0.4550722539424896, 0.08947763592004776, -0.06700888276100159, -0.013560354709625244, -0.2009279876947403, -0.21164926886558533, -0.3668959140777588, -0.027941972017288208, 0.25186437368392944, -0.2602789103984833, -0.08178481459617615, -0.047888368368148804, -0.4345231056213379, -0.016983233392238617, -0.041896045207977295, 0.022227108478546143, 0.06285075098276138, -0.26186925172805786, -0.12048336863517761, -0.14179852604866028, 0.04267420619726181, -0.029549039900302887, -0.21126534044742584, -0.13708128035068512, -0.10326880216598511, -0.21746274828910828, 0.17384101450443268, -0.02560224011540413, -0.11680832505226135, -0.08483734726905823, -0.09368578344583511, -0.011926412582397461, -0.03788946941494942, 0.038739725947380066, -0.37959420680999756, -0.093761146068573, -0.05976809561252594]","{""own"": [5.0, 1.5, 5.0, 1.5, 15.0, 4.5, 15.0, 4.5], ""others"": [0.0, 0.0, 0.0, 0.0]}"
8400,max_1,max,0,4,97163.4,15.0,45.0,11.25,0.25,-3.75,33.75,87163.4,252878.25,"[-0.06592610478401184, 0.3215460181236267, -0.3213611841201782, 0.10334519296884537, 0.07332742214202881, 0.20872195065021515, -0.40938857197761536, -0.03770868852734566, 0.052256956696510315, -0.08466408401727676, 0.09268219023942947, -0.21605145931243896, 0.29961222410202026, -0.1315607726573944, -0.00804661214351654, 0.35243353247642517, -0.018457911908626556, -0.17698600888252258, -0.0627545714378357, -0.04687000811100006, -0.0025172829627990723, -0.07246562093496323, -0.1776125282049179, -0.46155714988708496, 0.2452850490808487, 0.07966312766075134, -0.08290636539459229, -0.4698195457458496, 0.06470093876123428, -0.430399626493454, 0.013164326548576355, -0.10433649271726608, -0.3602196276187897, -0.5161635279655457, -0.013049855828285217, 0.12512868642807007, -0.44664740562438965, 0.3769899606704712, 0.0002183467149734497, -0.3900968134403229, -0.09456750750541687, -0.1610715538263321, -0.06340467929840088, 0.07818244397640228, -0.2609963119029999, -0.16059011220932007, -0.3448466658592224, 0.18322481215000153, -0.0613606721162796, -0.3836398720741272, -0.10071270167827606, -0.06565903127193451, -0.27855122089385986, 0.20784340798854828, 0.19747105240821838, -0.11274246871471405, -0.024075426161289215, -0.29330161213874817, 0.08180490136146545, -0.06898073107004166, 0.14683710038661957, -0.5078616738319397, 0.032049283385276794, 0.03970271348953247]","{""own"": [15.0, 0.0, 5.0, 0.0, 15.0, 0.0, 20.0, 0.0], ""others"": [0.0, 0.0, 0.0, 0.0]}"
