timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
6,0,a1,max,0,1,4,-35.0,-41.25,-55.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,165.0,10
6,1,a2,fair,0,1,4,46.25,-28.75,26.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,123.75,10
7,0,a1,max,0,1,4,-55.0,-48.75,-75.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,225.0,10
7,1,a2,fair,0,1,4,36.25,-58.75,16.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,153.75,10
8,0,a1,max,0,1,4,-75.0,-78.75,-95.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,285.0,10
8,1,a2,fair,0,1,4,36.25,-78.75,16.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153.75,10
9,0,a1,max,0,1,4,-75.0,-78.75,-95.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,285.0,10
9,1,a2,fair,0,1,4,36.25,-78.75,16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,153.75,10
0,0,a1,max,0,1,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,11
0,1,a2,fair,0,1,4,18.75,-6.25,-1.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,11.25,11
1,0,a1,max,0,1,4,15.0,-6.25,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11
1,1,a2,fair,0,1,4,18.75,-6.25,-1.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.25,11
2,0,a1,max,0,1,4,10.0,-11.25,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,11
2,1,a2,fair,0,1,4,18.75,-11.25,-1.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.25,11
3,0,a1,max,0,1,4,10.0,-11.25,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11
3,1,a2,fair,0,1,4,18.75,-11.25,-1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.25,11
4,0,a1,max,0,1,4,10.0,-11.25,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11
4,1,a2,fair,0,1,4,18.75,-11.25,-1.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.25,11
5,0,a1,max,0,1,4,10.0,-11.25,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11
5,1,a2,fair,0,1,4,18.75,-11.25,-1.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,11.25,11
6,0,a1,max,0,1,4,10.0,-11.25,-10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,30.0,11
6,1,a2,fair,0,1,4,25.0,-5.0,5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,15.0,11
7,0,a1,max,0,1,4,10.0,-5.0,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,11
7,1,a2,fair,0,1,4,37.5,7.5,17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,11
8,0,a1,max,0,1,4,10.0,7.5,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,11
8,1,a2,fair,0,1,4,43.75,13.75,23.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,26.25,11
9,0,a1,max,0,1,4,10.0,13.75,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,11
9,1,a2,fair,0,1,4,50.0,20.0,30.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,30.0,11
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,12
0,1,a2,fair,0,1,4,16.25,-13.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,12
1,0,a1,max,0,1,4,0.0,-23.75,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,12
1,1,a2,fair,0,1,4,15.0,-25.0,-5.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,45.0,12
2,0,a1,max,0,1,4,-5.0,-30.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,12
2,1,a2,fair,0,1,4,35.0,-10.0,15.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,45.0,12
3,0,a1,max,0,1,4,-10.0,-15.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,12
3,1,a2,fair,0,1,4,55.0,5.0,35.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,45.0,12
4,0,a1,max,0,1,4,-15.0,0.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,12
4,1,a2,fair,0,1,4,62.5,7.5,42.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,67.5,12
5,0,a1,max,0,1,4,-15.0,7.5,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,12
5,1,a2,fair,0,1,4,75.0,20.0,55.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,75.0,12
6,0,a1,max,0,1,4,-15.0,20.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,12
6,1,a2,fair,0,1,4,81.25,26.25,61.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,78.75,12
7,0,a1,max,0,1,4,-15.0,26.25,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,12
7,1,a2,fair,0,1,4,106.25,51.25,86.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,93.75,12
8,0,a1,max,0,1,4,-15.0,51.25,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,12
8,1,a2,fair,0,1,4,131.25,76.25,111.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,108.75,12
9,0,a1,max,0,1,4,-15.0,76.25,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,12
9,1,a2,fair,0,1,4,137.5,82.5,117.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,112.5,12
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,13
0,1,a2,fair,0,1,4,10.0,-25.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,13
1,0,a1,max,0,1,4,-5.0,-35.0,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,13
1,1,a2,fair,0,1,4,0.0,-45.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,13
2,0,a1,max,0,1,4,-25.0,-65.0,-45.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,135.0,13
2,1,a2,fair,0,1,4,-20.0,-85.0,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,13
3,0,a1,max,0,1,4,-30.0,-90.0,-50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,150.0,13
3,1,a2,fair,0,1,4,-20.0,-90.0,-40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,13
4,0,a1,max,0,1,4,-35.0,-95.0,-55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,165.0,13
4,1,a2,fair,0,1,4,-12.5,-87.5,-32.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,142.5,13
5,0,a1,max,0,1,4,-35.0,-87.5,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,13
5,1,a2,fair,0,1,4,-17.5,-92.5,-37.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,157.5,13
6,0,a1,max,0,1,4,-35.0,-92.5,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,13
6,1,a2,fair,0,1,4,-11.25,-86.25,-31.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,161.25,13
7,0,a1,max,0,1,4,-35.0,-86.25,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,13
7,1,a2,fair,0,1,4,13.75,-61.25,-6.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,176.25,13
8,0,a1,max,0,1,4,-35.0,-61.25,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,13
8,1,a2,fair,0,1,4,26.25,-48.75,6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,183.75,13
9,0,a1,max,0,1,4,-35.0,-48.75,-55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,13
9,1,a2,fair,0,1,4,26.25,-48.75,6.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,183.75,13
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,14
0,1,a2,fair,0,1,4,17.5,-12.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,14
1,0,a1,max,0,1,4,5.0,-17.5,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,14
1,1,a2,fair,0,1,4,16.25,-18.75,-3.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,33.75,14
2,0,a1,max,0,1,4,5.0,-18.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14
2,1,a2,fair,0,1,4,16.25,-18.75,-3.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,33.75,14
3,0,a1,max,0,1,4,5.0,-18.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14
3,1,a2,fair,0,1,4,16.25,-18.75,-3.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.75,14
4,0,a1,max,0,1,4,0.0,-23.75,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,14
4,1,a2,fair,0,1,4,16.25,-23.75,-3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.75,14
5,0,a1,max,0,1,4,-10.0,-33.75,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,14
5,1,a2,fair,0,1,4,16.25,-33.75,-3.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,33.75,14
6,0,a1,max,0,1,4,-10.0,-33.75,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,14
6,1,a2,fair,0,1,4,16.25,-33.75,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,33.75,14
7,0,a1,max,0,1,4,-10.0,-33.75,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,14
7,1,a2,fair,0,1,4,16.25,-33.75,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,33.75,14
8,0,a1,max,0,1,4,-10.0,-33.75,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,14
8,1,a2,fair,0,1,4,16.25,-33.75,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,33.75,14
9,0,a1,max,0,1,4,0.0,-23.75,-20.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,90.0,14
9,1,a2,fair,0,1,4,16.25,-23.75,-3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,33.75,14
0,0,a1,max,0,1,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,15
0,1,a2,fair,0,1,4,15.0,-25.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,15
1,0,a1,max,0,1,4,-10.0,-35.0,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,15
1,1,a2,fair,0,1,4,5.0,-45.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,15
2,0,a1,max,0,1,4,-10.0,-45.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,15
2,1,a2,fair,0,1,4,0.0,-50.0,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,15
3,0,a1,max,0,1,4,-10.0,-50.0,-30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,15
3,1,a2,fair,0,1,4,12.5,-37.5,-7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,67.5,15
4,0,a1,max,0,1,4,-10.0,-37.5,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,15
4,1,a2,fair,0,1,4,25.0,-25.0,5.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,75.0,15
5,0,a1,max,0,1,4,-10.0,-25.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,15
5,1,a2,fair,0,1,4,37.5,-12.5,17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,15
6,0,a1,max,0,1,4,-15.0,-17.5,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,15
6,1,a2,fair,0,1,4,50.0,-5.0,30.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,90.0,15
7,0,a1,max,0,1,4,-15.0,-5.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,15
7,1,a2,fair,0,1,4,62.5,7.5,42.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,97.5,15
8,0,a1,max,0,1,4,-15.0,7.5,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,15
8,1,a2,fair,0,1,4,81.25,26.25,61.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,108.75,15
9,0,a1,max,0,1,4,-15.0,26.25,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,15
9,1,a2,fair,0,1,4,100.0,45.0,80.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,120.0,15
0,0,a1,max,0,1,4,15.0,-5.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,16
0,1,a2,fair,0,1,4,16.25,-8.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,16
1,0,a1,max,0,1,4,15.0,-8.75,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16
1,1,a2,fair,0,1,4,13.75,-11.25,-6.25,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,56.25,16
2,0,a1,max,0,1,4,5.0,-21.25,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,16
2,1,a2,fair,0,1,4,11.25,-23.75,-8.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,78.75,16
3,0,a1,max,0,1,4,0.0,-28.75,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,16
3,1,a2,fair,0,1,4,11.25,-28.75,-8.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,78.75,16
4,0,a1,max,0,1,4,-5.0,-33.75,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,16
4,1,a2,fair,0,1,4,31.25,-13.75,11.25,10.0,10.0,30.0,30.0,1.0,20.0,0.0,78.75,16
5,0,a1,max,0,1,4,-10.0,-18.75,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,16
5,1,a2,fair,0,1,4,41.25,-8.75,21.25,5.0,5.0,15.0,15.0,1.0,10.0,0.0,78.75,16
6,0,a1,max,0,1,4,-15.0,-13.75,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,16
6,1,a2,fair,0,1,4,60.0,5.0,40.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,90.0,16
7,0,a1,max,0,1,4,-20.0,0.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,16
7,1,a2,fair,0,1,4,72.5,12.5,52.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,97.5,16
8,0,a1,max,0,1,4,-25.0,7.5,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,16
8,1,a2,fair,0,1,4,85.0,20.0,65.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,105.0,16
9,0,a1,max,0,1,4,-25.0,20.0,-45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,16
9,1,a2,fair,0,1,4,103.75,38.75,83.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,116.25,16
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,17
0,1,a2,fair,0,1,4,15.0,-15.0,-5.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,45.0,17
1,0,a1,max,0,1,4,0.0,-25.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,17
1,1,a2,fair,0,1,4,5.0,-35.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,17
2,0,a1,max,0,1,4,-5.0,-40.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,17
2,1,a2,fair,0,1,4,1.25,-43.75,-18.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,108.75,17
3,0,a1,max,0,1,4,-10.0,-48.75,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,17
3,1,a2,fair,0,1,4,11.25,-38.75,-8.75,5.0,5.0,15.0,15.0,1.0,10.0,0.0,108.75,17
4,0,a1,max,0,1,4,-15.0,-43.75,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,17
4,1,a2,fair,0,1,4,41.25,-13.75,21.25,15.0,15.0,45.0,45.0,1.0,30.0,0.0,108.75,17
5,0,a1,max,0,1,4,-20.0,-18.75,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,17
5,1,a2,fair,0,1,4,60.0,0.0,40.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,120.0,17
6,0,a1,max,0,1,4,-25.0,-5.0,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,17
6,1,a2,fair,0,1,4,78.75,13.75,58.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,131.25,17
7,0,a1,max,0,1,4,-30.0,8.75,-50.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,150.0,17
7,1,a2,fair,0,1,4,97.5,27.5,77.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,142.5,17
8,0,a1,max,0,1,4,-40.0,17.5,-60.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,180.0,17
8,1,a2,fair,0,1,4,116.25,36.25,96.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,153.75,17
9,0,a1,max,0,1,4,-50.0,26.25,-70.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,210.0,17
9,1,a2,fair,0,1,4,135.0,45.0,115.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,165.0,17
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,18
0,1,a2,fair,0,1,4,18.75,-11.25,-1.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,11.25,18
1,0,a1,max,0,1,4,5.0,-16.25,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,18
1,1,a2,fair,0,1,4,17.5,-17.5,-2.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,22.5,18
2,0,a1,max,0,1,4,5.0,-17.5,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18
2,1,a2,fair,0,1,4,16.25,-18.75,-3.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,33.75,18
3,0,a1,max,0,1,4,5.0,-18.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18
3,1,a2,fair,0,1,4,18.75,-16.25,-1.25,5.0,5.0,15.0,7.5,0.5,2.5,7.5,41.25,18
4,0,a1,max,0,1,4,5.0,-16.25,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18
4,1,a2,fair,0,1,4,21.25,-13.75,1.25,5.0,5.0,15.0,7.5,0.5,2.5,7.5,48.75,18
5,0,a1,max,0,1,4,5.0,-13.75,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18
5,1,a2,fair,0,1,4,33.75,-1.25,13.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,56.25,18
6,0,a1,max,0,1,4,5.0,-1.25,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18
6,1,a2,fair,0,1,4,52.5,17.5,32.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,67.5,18
7,0,a1,max,0,1,4,5.0,17.5,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,18
7,1,a2,fair,0,1,4,58.75,23.75,38.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,71.25,18
8,0,a1,max,0,1,4,5.0,23.75,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,18
8,1,a2,fair,0,1,4,65.0,30.0,45.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,75.0,18
9,0,a1,max,0,1,4,5.0,30.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,18
9,1,a2,fair,0,1,4,77.5,42.5,57.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,18
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,19
0,1,a2,fair,0,1,4,17.5,-12.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,19
1,0,a1,max,0,1,4,0.0,-22.5,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,19
1,1,a2,fair,0,1,4,12.5,-27.5,-7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,37.5,19
2,0,a1,max,0,1,4,-5.0,-32.5,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,19
2,1,a2,fair,0,1,4,12.5,-32.5,-7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.5,19
3,0,a1,max,0,1,4,-10.0,-37.5,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,19
3,1,a2,fair,0,1,4,12.5,-37.5,-7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.5,19
4,0,a1,max,0,1,4,-15.0,-42.5,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,19
4,1,a2,fair,0,1,4,12.5,-42.5,-7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.5,19
5,0,a1,max,0,1,4,-15.0,-42.5,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,19
5,1,a2,fair,0,1,4,12.5,-42.5,-7.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.5,19
6,0,a1,max,0,1,4,-15.0,-42.5,-35.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,19
6,1,a2,fair,0,1,4,12.5,-42.5,-7.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,37.5,19
7,0,a1,max,0,1,4,-15.0,-42.5,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,19
7,1,a2,fair,0,1,4,12.5,-42.5,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,19
8,0,a1,max,0,1,4,-15.0,-42.5,-35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,19
8,1,a2,fair,0,1,4,12.5,-42.5,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,19
9,0,a1,max,0,1,4,-5.0,-32.5,-25.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,105.0,19
9,1,a2,fair,0,1,4,25.0,-20.0,5.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,45.0,19
0,0,a1,max,0,1,4,5.0,-15.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,20
0,1,a2,fair,0,1,4,10.0,-25.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,20
1,0,a1,max,0,1,4,-15.0,-45.0,-35.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,20
1,1,a2,fair,0,1,4,5.0,-50.0,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,20
2,0,a1,max,0,1,4,-20.0,-55.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,20
2,1,a2,fair,0,1,4,-5.0,-65.0,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,20
3,0,a1,max,0,1,4,-30.0,-75.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,20
3,1,a2,fair,0,1,4,15.0,-55.0,-5.0,10.0,10.0,30.0,30.0,1.0,20.0,0.0,75.0,20
4,0,a1,max,0,1,4,-45.0,-70.0,-65.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,195.0,20
4,1,a2,fair,0,1,4,0.0,-85.0,-20.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,120.0,20
5,0,a1,max,0,1,4,-55.0,-95.0,-75.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,225.0,20
5,1,a2,fair,0,1,4,10.0,-85.0,-10.0,5.0,5.0,15.0,15.0,1.0,10.0,0.0,120.0,20
6,0,a1,max,0,1,4,-70.0,-100.0,-90.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,270.0,20
6,1,a2,fair,0,1,4,40.0,-70.0,20.0,15.0,15.0,45.0,45.0,1.0,30.0,0.0,120.0,20
7,0,a1,max,0,1,4,-70.0,-70.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,20
7,1,a2,fair,0,1,4,40.0,-70.0,20.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,120.0,20
8,0,a1,max,0,1,4,-70.0,-70.0,-90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,270.0,20
8,1,a2,fair,0,1,4,58.75,-51.25,38.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,131.25,20
9,0,a1,max,0,1,4,-70.0,-51.25,-90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,270.0,20
9,1,a2,fair,0,1,4,58.75,-51.25,38.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,131.25,20
0,0,a1,max,0,1,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,21
0,1,a2,fair,0,1,4,16.25,-13.75,-3.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,33.75,21
1,0,a1,max,0,1,4,0.0,-23.75,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,21
1,1,a2,fair,0,1,4,1.25,-38.75,-18.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,78.75,21
2,0,a1,max,0,1,4,-15.0,-53.75,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,21
2,1,a2,fair,0,1,4,-13.75,-68.75,-33.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,123.75,21
3,0,a1,max,0,1,4,-20.0,-73.75,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,21
3,1,a2,fair,0,1,4,26.25,-33.75,6.25,20.0,20.0,60.0,60.0,1.0,40.0,0.0,123.75,21
4,0,a1,max,0,1,4,-25.0,-38.75,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,21
