iter,dgp,e_ii,sutva_status,tau_hat,se_hat,ci_low,ci_high
755,DGP 2: Investor communication,1,Violated,8.861249999999995,1.712929402536944,5.503908371027585,12.218591628972405
756,DGP 1: No investor communication,0,Fulfilled,8.325000000000015,1.3222048385216283,5.733478516497624,10.916521483502407
756,DGP 2: Investor communication,1,Violated,5.520624999999987,1.7757069830313978,2.040239313258447,9.001010686741527
757,DGP 1: No investor communication,0,Fulfilled,6.501250000000014,1.316919427726267,3.9200879216565307,9.082412078343497
757,DGP 2: Investor communication,1,Violated,6.148124999999995,1.73201507080694,2.7533754612183925,9.542874538781597
758,DGP 1: No investor communication,0,Fulfilled,9.922500000000007,1.3225536501528148,7.3302948457004895,12.514705154299524
758,DGP 2: Investor communication,1,Violated,7.420000000000011,1.7209346760199475,4.046968035000914,10.793031964999107
759,DGP 1: No investor communication,0,Fulfilled,9.28500000000002,1.3636079902118956,6.612328339184705,11.957671660815334
759,DGP 2: Investor communication,1,Violated,11.157500000000024,1.7211199135684552,7.784104969405852,14.530895030594195
760,DGP 1: No investor communication,0,Fulfilled,7.388124999999983,1.3261894672755041,4.788793644139995,9.98745635585997
760,DGP 2: Investor communication,1,Violated,8.557500000000008,1.7109628018558252,5.204012908362591,11.910987091637425
761,DGP 1: No investor communication,0,Fulfilled,9.730624999999996,1.3655388361778593,7.0541688810913925,12.4070811189086
761,DGP 2: Investor communication,1,Violated,9.224374999999993,1.7322203619355667,5.829223090606282,12.619526909393704
762,DGP 1: No investor communication,0,Fulfilled,5.6881250000000145,1.3173921509942934,3.1060363840511993,8.27021361594883
762,DGP 2: Investor communication,1,Violated,10.929375000000006,1.724998300269542,7.548378331471703,14.310371668528308
763,DGP 1: No investor communication,0,Fulfilled,9.646874999999987,1.3722412724377813,6.957282106021935,12.336467893978039
763,DGP 2: Investor communication,1,Violated,9.345000000000015,1.7208771378550933,5.972080809804032,12.717919190195998
764,DGP 1: No investor communication,0,Fulfilled,8.400000000000006,1.317170314590196,5.8183461834032215,10.98165381659679
764,DGP 2: Investor communication,1,Violated,7.789374999999989,1.7428516230094566,4.373385818901454,11.205364181098524
765,DGP 1: No investor communication,0,Fulfilled,8.618749999999997,1.395213801544683,5.884130948972418,11.353369051027576
765,DGP 2: Investor communication,1,Violated,9.136875000000039,1.6916568725538992,5.821227529794397,12.45252247020568
766,DGP 1: No investor communication,0,Fulfilled,9.506250000000005,1.3813885708237044,6.798728401185544,12.213771598814466
766,DGP 2: Investor communication,1,Violated,9.832499999999985,1.6974433672670286,6.505511000156609,13.159488999843362
767,DGP 1: No investor communication,0,Fulfilled,9.848124999999973,1.3637953153870441,7.175086181841367,12.521163818158579
767,DGP 2: Investor communication,1,Violated,11.649374999999992,1.7059663589010414,8.305680936553951,14.993069063446033
768,DGP 1: No investor communication,0,Fulfilled,6.931875000000003,1.3149753569882452,4.354523300303043,9.509226699696963
768,DGP 2: Investor communication,1,Violated,7.136875000000044,1.7036274444597292,3.797765208858975,10.475984791141114
769,DGP 1: No investor communication,0,Fulfilled,9.351249999999983,1.3169695805384236,6.7699896221446725,11.932510377855293
769,DGP 2: Investor communication,1,Violated,11.14187500000003,1.7239833410903962,7.762867651462854,14.520882348537206
770,DGP 1: No investor communication,0,Fulfilled,7.1324999999999985,1.3443529614222915,4.497568195612307,9.76743180438769
770,DGP 2: Investor communication,1,Violated,10.440000000000024,1.722152578162342,7.064580946801835,13.815419053198214
771,DGP 1: No investor communication,0,Fulfilled,12.073125000000003,1.3725013946943052,9.383022266399164,14.763227733600841
771,DGP 2: Investor communication,1,Violated,5.080625000000012,1.7078752873033065,1.7331894368855312,8.428060563114492
772,DGP 1: No investor communication,0,Fulfilled,8.793124999999995,1.3298929312421914,6.186534854765299,11.39971514523469
772,DGP 2: Investor communication,1,Violated,10.259375000000013,1.7579176941886159,6.813856319390325,13.7048936806097
773,DGP 1: No investor communication,0,Fulfilled,7.495624999999989,1.3293964222841737,4.890008012323008,10.10124198767697
773,DGP 2: Investor communication,1,Violated,7.671249999999986,1.754826941592452,4.231789194478781,11.110710805521192
774,DGP 1: No investor communication,0,Fulfilled,6.451250000000009,1.3382431344394683,3.828293456498651,9.074206543501367
774,DGP 2: Investor communication,1,Violated,6.994374999999966,1.7300948288428217,3.6033891354680354,10.385360864531897
775,DGP 1: No investor communication,0,Fulfilled,8.705625000000001,1.3416519294592373,6.075987218259897,11.335262781740106
775,DGP 2: Investor communication,1,Violated,7.312499999999998,1.781551132282465,3.8206597807263667,10.80434021927363
776,DGP 1: No investor communication,0,Fulfilled,8.298750000000013,1.3192801941587136,5.712960819448934,10.88453918055109
776,DGP 2: Investor communication,1,Violated,8.539374999999986,1.7070722592886367,5.193513371794257,11.885236628205714
777,DGP 1: No investor communication,0,Fulfilled,8.986874999999984,1.3370795104121642,6.366199159592142,11.607550840407825
777,DGP 2: Investor communication,1,Violated,7.103749999999998,1.704079568864309,3.763754045025953,10.443745954974043
778,DGP 1: No investor communication,0,Fulfilled,11.223749999999999,1.3398158897166035,8.597710856155455,13.849789143844543
778,DGP 2: Investor communication,1,Violated,9.071249999999994,1.675769698905931,5.786741390144369,12.355758609855618
779,DGP 1: No investor communication,0,Fulfilled,8.89625000000001,1.3376907583602808,6.27437611361386,11.518123886386162
779,DGP 2: Investor communication,1,Violated,8.515625,1.779362640829418,5.028074223974341,12.00317577602566
780,DGP 1: No investor communication,0,Fulfilled,7.9174999999999995,1.387688945237275,5.19762966733494,10.637370332665059
780,DGP 2: Investor communication,1,Violated,7.682500000000012,1.7121390067901379,4.326707546691342,11.038292453308681
781,DGP 1: No investor communication,0,Fulfilled,9.968124999999995,1.3390850619359367,7.3435182786055595,12.592731721394431
781,DGP 2: Investor communication,1,Violated,9.683749999999986,1.7498760080037465,6.253993024312642,13.11350697568733
782,DGP 1: No investor communication,0,Fulfilled,10.113750000000012,1.3665370616006853,7.435337359262668,12.792162640737356
782,DGP 2: Investor communication,1,Violated,11.588125000000005,1.739656066860727,8.17839910895298,14.99785089104703
783,DGP 1: No investor communication,0,Fulfilled,9.428749999999996,1.327834550617115,6.82619428079045,12.031305719209541
783,DGP 2: Investor communication,1,Violated,7.58687499999998,1.74674375515359,4.163257239898943,11.010492760101016
784,DGP 1: No investor communication,0,Fulfilled,8.789374999999982,1.3335344189290135,6.175647538899115,11.403102461100849
784,DGP 2: Investor communication,1,Violated,8.425624999999997,1.7367138174921768,5.02166591771533,11.829584082284663
785,DGP 1: No investor communication,0,Fulfilled,10.19625000000001,1.3212491003299163,7.606601763353374,12.785898236646645
785,DGP 2: Investor communication,1,Violated,7.383749999999983,1.7799742397663203,3.8950004900579955,10.87249950994197
786,DGP 1: No investor communication,0,Fulfilled,9.561875000000013,1.4030496163572912,6.811897751939722,12.311852248060305
786,DGP 2: Investor communication,1,Violated,4.656249999999991,1.7727696036248748,1.1816215768952367,8.130878423104745
787,DGP 1: No investor communication,0,Fulfilled,9.760624999999996,1.3405204239833455,7.133204968992638,12.388045031007353
787,DGP 2: Investor communication,1,Violated,11.896249999999993,1.700652904030531,8.562970308100152,15.229529691899835
788,DGP 1: No investor communication,0,Fulfilled,4.854999999999996,1.3225001099871092,2.262899784425262,7.44710021557473
788,DGP 2: Investor communication,1,Violated,6.009375000000016,1.742564613160849,2.5939483582047522,9.42480164179528
789,DGP 1: No investor communication,0,Fulfilled,8.788749999999974,1.301821016519869,6.23718080762103,11.340319192378917
789,DGP 2: Investor communication,1,Violated,7.934375000000024,1.7963636999406136,4.413502148116422,11.455247851883627
790,DGP 1: No investor communication,0,Fulfilled,8.884999999999977,1.3482349221757006,6.242459552535603,11.52754044746435
790,DGP 2: Investor communication,1,Violated,6.219374999999989,1.6787386859440225,2.9290471755497047,9.509702824450272
791,DGP 1: No investor communication,0,Fulfilled,9.611250000000013,1.352426131949495,6.960494781379002,12.262005218621024
791,DGP 2: Investor communication,1,Violated,8.168124999999979,1.7463155321589785,4.74534655696838,11.590903443031577
792,DGP 1: No investor communication,0,Fulfilled,9.114999999999997,1.32764409314274,6.512817577440226,11.717182422559766
792,DGP 2: Investor communication,1,Violated,8.588749999999994,1.7278691625178901,5.202126441464929,11.975373558535058
793,DGP 1: No investor communication,0,Fulfilled,8.849999999999998,1.3392620508360404,6.225046380361359,11.474953619638637
793,DGP 2: Investor communication,1,Violated,9.678125000000016,1.7373556530578553,6.272907920006619,13.083342079993411
794,DGP 1: No investor communication,0,Fulfilled,7.837500000000006,1.3277067125270896,5.23519484344691,10.439805156553101
794,DGP 2: Investor communication,1,Violated,6.84687499999999,1.777155184250461,3.363650838869087,10.330099161130892
795,DGP 1: No investor communication,0,Fulfilled,8.896250000000006,1.3160217605388236,6.316847349343911,11.4756526506561
795,DGP 2: Investor communication,1,Violated,7.173125000000006,1.750446270116984,3.7422503105707174,10.603999689429294
796,DGP 1: No investor communication,0,Fulfilled,7.601250000000013,1.3641652099938844,4.927486188411999,10.275013811588027
796,DGP 2: Investor communication,1,Violated,9.650625000000016,1.726797754452343,6.266101401273424,13.035148598726607
797,DGP 1: No investor communication,0,Fulfilled,9.283124999999993,1.323727508449529,6.688619083438916,11.87763091656107
797,DGP 2: Investor communication,1,Violated,8.773124999999997,1.6918446613918596,5.4571094636719515,12.089140536328042
798,DGP 1: No investor communication,0,Fulfilled,9.220000000000006,1.3445317502186673,6.584717769571418,11.855282230428594
798,DGP 2: Investor communication,1,Violated,10.448750000000011,1.6858342311816312,7.144514906884014,13.752985093116008
799,DGP 1: No investor communication,0,Fulfilled,9.411874999999984,1.351446951084641,6.763038975874088,12.06071102412588
799,DGP 2: Investor communication,1,Violated,10.00875000000001,1.752538629279216,6.573774286612746,13.443725713387273
800,DGP 1: No investor communication,0,Fulfilled,9.711250000000005,1.3271908009554954,7.109956030127234,12.312543969872776
800,DGP 2: Investor communication,1,Violated,9.05812499999999,1.7222842667566143,5.682447837157026,12.433802162842953
801,DGP 1: No investor communication,0,Fulfilled,5.3956249999999875,1.309266229197978,2.8294631907719507,7.961786809228024
801,DGP 2: Investor communication,1,Violated,8.139374999999987,1.7006961547466866,4.806010536696482,11.472739463303492
802,DGP 1: No investor communication,0,Fulfilled,10.49187499999999,1.3696285093915437,7.807403121592564,13.176346878407415
802,DGP 2: Investor communication,1,Violated,7.243750000000013,1.7136414162894065,3.8850128240727764,10.60248717592725
803,DGP 1: No investor communication,0,Fulfilled,10.475625000000013,1.3476800676019103,7.834172067500269,13.117077932499758
803,DGP 2: Investor communication,1,Violated,9.486874999999998,1.752006138097071,6.052942969329738,12.920807030670257
804,DGP 1: No investor communication,0,Fulfilled,9.451250000000009,1.3549578186710711,6.79553267540471,12.106967324595308
804,DGP 2: Investor communication,1,Violated,8.206875000000025,1.7191017711501073,4.837435528545814,11.576314471454236
805,DGP 1: No investor communication,0,Fulfilled,7.76375,1.340978479273855,5.135432180623244,10.392067819376756
805,DGP 2: Investor communication,1,Violated,11.996250000000046,1.70164991141385,8.6610161736289,15.331483826371192
806,DGP 1: No investor communication,0,Fulfilled,7.545000000000009,1.335768274196952,4.926894182573983,10.163105817426034
806,DGP 2: Investor communication,1,Violated,6.680624999999997,1.716621536181709,3.3160467890838476,10.045203210916148
807,DGP 1: No investor communication,0,Fulfilled,8.739374999999995,1.356959232933775,6.079734903449797,11.399015096550194
807,DGP 2: Investor communication,1,Violated,7.397499999999978,1.778854834047558,3.910944525266764,10.884055474733191
808,DGP 1: No investor communication,0,Fulfilled,9.800625000000013,1.3376346803303194,7.178861026552587,12.422388973447438
808,DGP 2: Investor communication,1,Violated,8.091874999999991,1.7236141738886332,4.713591219178269,11.470158780821713
809,DGP 1: No investor communication,0,Fulfilled,10.005625000000002,1.340453722804286,7.378335703303602,12.632914296696402
809,DGP 2: Investor communication,1,Violated,9.281875,1.7324985170725355,5.88617790653783,12.67757209346217
810,DGP 1: No investor communication,0,Fulfilled,6.5799999999999885,1.318610206180956,3.995523995885315,9.164476004114661
810,DGP 2: Investor communication,1,Violated,6.986874999999991,1.73255215714032,3.5910727720049636,10.382677227995018
811,DGP 1: No investor communication,0,Fulfilled,8.71749999999999,1.3351278241921036,6.1006494645834675,11.334350535416513
811,DGP 2: Investor communication,1,Violated,9.520625000000027,1.7105161875109909,6.168013272478485,12.873236727521569
812,DGP 1: No investor communication,0,Fulfilled,7.843125000000002,1.34642366279214,5.204134620927408,10.482115379072596
812,DGP 2: Investor communication,1,Violated,6.829375000000008,1.8073460734253441,3.286976696086333,10.371773303913683
813,DGP 1: No investor communication,0,Fulfilled,10.513124999999981,1.3330279802081864,7.900390158791936,13.125859841208026
813,DGP 2: Investor communication,1,Violated,6.264999999999999,1.735142909904779,2.864119896586632,9.665880103413365
814,DGP 1: No investor communication,0,Fulfilled,9.068749999999982,1.3655414981869896,6.392288663553483,11.74521133644648
814,DGP 2: Investor communication,1,Violated,5.073124999999989,1.7449866376207244,1.652951190263369,8.493298809736608
815,DGP 1: No investor communication,0,Fulfilled,9.303750000000004,1.3853660820768166,6.588432479129445,12.019067520870564
815,DGP 2: Investor communication,1,Violated,5.452500000000011,1.767829441937073,1.9875542938033481,8.917445706196673
816,DGP 1: No investor communication,0,Fulfilled,9.568125,1.3558759331260366,6.910608171072969,12.225641828927031
816,DGP 2: Investor communication,1,Violated,5.96187500000002,1.7115837155394158,2.607170917542765,9.316579082457274
817,DGP 1: No investor communication,0,Fulfilled,9.869999999999996,1.32772853044233,7.267652080333029,12.472347919666962
817,DGP 2: Investor communication,1,Violated,7.346249999999981,1.7242055479235194,3.9668071260698827,10.725692873930079
818,DGP 1: No investor communication,0,Fulfilled,9.657500000000022,1.3375809804004848,7.035841278415072,12.279158721584972
818,DGP 2: Investor communication,1,Violated,5.972500000000013,1.7375011189243115,2.566997806908362,9.378002193091664
819,DGP 1: No investor communication,0,Fulfilled,9.84437499999999,1.345587639780739,7.207023226029742,12.481726773970239
819,DGP 2: Investor communication,1,Violated,7.573749999999987,1.736733252640808,4.169752824824004,10.97774717517597
820,DGP 1: No investor communication,0,Fulfilled,10.320625,1.3424239958397977,7.6894739681539965,12.951776031846002
820,DGP 2: Investor communication,1,Violated,5.750624999999978,1.7693260277084821,2.2827459856913532,9.218504014308603
821,DGP 1: No investor communication,0,Fulfilled,9.004999999999988,1.331043117727596,6.3961554892539,11.613844510746077
821,DGP 2: Investor communication,1,Violated,8.410625,1.7747231953616216,4.932167537091221,11.889082462908778
822,DGP 1: No investor communication,0,Fulfilled,8.775000000000013,1.350498484959028,6.128022969480318,11.421977030519708
822,DGP 2: Investor communication,1,Violated,6.419375000000002,1.7192515146692657,3.0496420312482413,9.789107968751763
823,DGP 1: No investor communication,0,Fulfilled,8.473750000000011,1.3789204386996925,5.771065940148614,11.17643405985141
823,DGP 2: Investor communication,1,Violated,6.717500000000021,1.7424638560568964,3.302270842128504,10.132729157871537
824,DGP 1: No investor communication,0,Fulfilled,9.79000000000002,1.3249238048709568,7.193149342452945,12.386850657547097
824,DGP 2: Investor communication,1,Violated,7.746874999999996,1.7656690093906584,4.286163741594305,11.207586258405687
825,DGP 1: No investor communication,0,Fulfilled,10.526250000000012,1.3122655943858919,7.954209435003664,13.09829056499636
825,DGP 2: Investor communication,1,Violated,9.213750000000033,1.74212256549897,5.799189771622052,12.628310228378014
826,DGP 1: No investor communication,0,Fulfilled,9.2175,1.3622599461022566,6.547470505639577,11.887529494360422
826,DGP 2: Investor communication,1,Violated,7.398125000000029,1.7325563310068675,4.002314591226568,10.79393540877349
827,DGP 1: No investor communication,0,Fulfilled,9.844374999999994,1.2993963710030336,7.297558112834048,12.39119188716594
827,DGP 2: Investor communication,1,Violated,8.971250000000001,1.7252419086136843,5.5897758591171804,12.352724140882822
828,DGP 1: No investor communication,0,Fulfilled,10.191250000000014,1.3253478157714957,7.593568281087883,12.788931718912146
828,DGP 2: Investor communication,1,Violated,8.060000000000002,1.7414893706815981,4.64668083346407,11.473319166535934
829,DGP 1: No investor communication,0,Fulfilled,6.185624999999995,1.313357320309357,3.611444652193655,8.759805347806335
829,DGP 2: Investor communication,1,Violated,10.175000000000018,1.7079786665823693,6.827361813498575,13.522638186501462
830,DGP 1: No investor communication,0,Fulfilled,6.422500000000003,1.3527250662823942,3.7711588700865106,9.073841129913495
830,DGP 2: Investor communication,1,Violated,9.729374999999996,1.754670737526422,6.290220354448208,13.168529645551782
831,DGP 1: No investor communication,0,Fulfilled,9.379374999999994,1.316072642941255,6.799872619835135,11.958877380164854
831,DGP 2: Investor communication,1,Violated,7.436249999999996,1.745070948581844,4.015910940779582,10.85658905922041
832,DGP 1: No investor communication,0,Fulfilled,8.156875000000003,1.3537929663098447,5.503440786032707,10.8103092139673
832,DGP 2: Investor communication,1,Violated,7.986875000000007,1.7932788981718655,4.47204835958315,11.501701640416863
833,DGP 1: No investor communication,0,Fulfilled,8.734375000000004,1.3772106721221986,6.035042082640494,11.433707917359513
833,DGP 2: Investor communication,1,Violated,8.676874999999985,1.726897338517016,5.292156216506633,12.061593783493336
834,DGP 1: No investor communication,0,Fulfilled,7.818124999999996,1.3162094250574232,5.238354526887447,10.397895473112545
834,DGP 2: Investor communication,1,Violated,6.544374999999951,1.723192229502905,3.166918230174257,9.921831769825644
835,DGP 1: No investor communication,0,Fulfilled,7.351875000000004,1.3527692655651686,4.700447239492274,10.003302760507735
835,DGP 2: Investor communication,1,Violated,5.498125000000046,1.764640279451519,2.039430052275069,8.956819947725023
836,DGP 1: No investor communication,0,Fulfilled,10.558124999999993,1.374802500120006,7.863512099764781,13.252737900235205
836,DGP 2: Investor communication,1,Violated,6.373125,1.7532273761278916,2.9367993427893326,9.809450657210668
837,DGP 1: No investor communication,0,Fulfilled,7.900000000000002,1.3555619111534363,5.243098654139267,10.556901345860737
837,DGP 2: Investor communication,1,Violated,6.405625000000006,1.7868600952114955,2.9033792133854748,9.907870786614538
838,DGP 1: No investor communication,0,Fulfilled,8.466874999999968,1.3563504093401917,5.808428197693193,11.125321802306743
838,DGP 2: Investor communication,1,Violated,7.229374999999994,1.7311141244791959,3.83639131602077,10.622358683979218
839,DGP 1: No investor communication,0,Fulfilled,4.94625,1.3147682834159695,2.3693041645046997,7.523195835495301
839,DGP 2: Investor communication,1,Violated,10.994999999999997,1.7329298514622111,7.598457491134064,14.391542508865932
840,DGP 1: No investor communication,0,Fulfilled,8.151874999999993,1.3747304470919193,5.457403323699832,10.846346676300154
840,DGP 2: Investor communication,1,Violated,6.371249999999998,1.7337196731302174,2.973159440664772,9.769340559335223
841,DGP 1: No investor communication,0,Fulfilled,9.41312499999998,1.3882369821884097,6.692180514910696,12.134069485089263
841,DGP 2: Investor communication,1,Violated,9.285625000000007,1.6727821799941773,6.006971927211419,12.564278072788595
842,DGP 1: No investor communication,0,Fulfilled,8.83187499999999,1.335703738680252,6.213895672186696,11.449854327813284
842,DGP 2: Investor communication,1,Violated,5.674374999999996,1.7194823968486737,2.3041895021765955,9.044560497823397
843,DGP 1: No investor communication,0,Fulfilled,9.259375000000015,1.3348270101895263,6.643114060028543,11.875635939971486
843,DGP 2: Investor communication,1,Violated,9.15625000000001,1.7642139113337973,5.698390733785768,12.614109266214253
844,DGP 1: No investor communication,0,Fulfilled,9.467500000000008,1.3673789626768917,6.7874372331533,12.147562766846717
844,DGP 2: Investor communication,1,Violated,9.56187500000001,1.7295470943316003,6.171962695110073,12.951787304889946
845,DGP 1: No investor communication,0,Fulfilled,10.77,1.3371941519161166,8.149099462244411,13.390900537755588
845,DGP 2: Investor communication,1,Violated,9.93125000000002,1.7500161542494057,6.501218337671185,13.361281662328855
846,DGP 1: No investor communication,0,Fulfilled,7.985000000000007,1.3371940972344587,5.3640995694204685,10.605900430579545
846,DGP 2: Investor communication,1,Violated,9.716249999999983,1.7198912809261224,6.345263089384783,13.087236910615182
847,DGP 1: No investor communication,0,Fulfilled,10.472500000000007,1.3500724837342402,7.826357931880897,13.118642068119119
847,DGP 2: Investor communication,1,Violated,12.068750000000016,1.7366049166348234,8.665004363395761,15.47249563660427
848,DGP 1: No investor communication,0,Fulfilled,11.309999999999997,1.337020537196658,8.689439747094546,13.930560252905448
848,DGP 2: Investor communication,1,Violated,9.508750000000017,1.7465128694908159,6.085584775798018,12.931915224202015
849,DGP 1: No investor communication,0,Fulfilled,7.994374999999983,1.3260642892535832,5.39528899306296,10.593461006937005
849,DGP 2: Investor communication,1,Violated,7.3437499999999964,1.7461274834708584,3.921340132397114,10.766159867602878
850,DGP 1: No investor communication,0,Fulfilled,8.278749999999999,1.3321340758496454,5.667767211334693,10.889732788665304
850,DGP 2: Investor communication,1,Violated,8.35062500000001,1.7444058255193884,4.931589581982008,11.769660418018011
851,DGP 1: No investor communication,0,Fulfilled,10.251250000000017,1.377162869727924,7.552010775333286,12.950489224666747
851,DGP 2: Investor communication,1,Violated,6.330625000000012,1.7426855135920725,2.91496139335955,9.746288606640473
852,DGP 1: No investor communication,0,Fulfilled,9.093125000000008,1.3284125982551782,6.489436307419858,11.696813692580157
852,DGP 2: Investor communication,1,Violated,10.241875,1.7096418063340995,6.890977059585166,13.592772940414836
853,DGP 1: No investor communication,0,Fulfilled,10.308125000000008,1.346330840805773,7.6693165520206925,12.946933447979323
853,DGP 2: Investor communication,1,Violated,8.261875000000009,1.709542895032714,4.911170925735889,11.61257907426413
854,DGP 1: No investor communication,0,Fulfilled,9.708749999999991,1.3844215001499995,6.995283859705992,12.42221614029399
854,DGP 2: Investor communication,1,Violated,8.511249999999988,1.7073107771513867,5.16492087678327,11.857579123216706
855,DGP 1: No investor communication,0,Fulfilled,11.033124999999997,1.3129941296303749,8.459656505924462,13.60659349407553
855,DGP 2: Investor communication,1,Violated,7.589375000000006,1.733631721034934,4.191456826771535,10.987293173228476
856,DGP 1: No investor communication,0,Fulfilled,8.033750000000001,1.3707727875992881,5.347035336305397,10.720464663694607
856,DGP 2: Investor communication,1,Violated,10.040625000000011,1.7152927608508435,6.678651188732358,13.402598811267664
857,DGP 1: No investor communication,0,Fulfilled,8.6531250000000135,1.3997118735210292,5.909689727898796,11.396560272101231
857,DGP 2: Investor communication,1,Violated,7.656875000000005,1.7316603435987385,4.262820726546478,11.050929273453532
858,DGP 1: No investor communication,0,Fulfilled,6.686875000000008,1.3226322426921198,4.0945158043234535,9.279234195676562
858,DGP 2: Investor communication,1,Violated,9.041875,1.7216095484994158,5.667520284941144,12.416229715058854
859,DGP 1: No investor communication,0,Fulfilled,9.69499999999998,1.3469554003638413,7.054967415286852,12.33503258471311
859,DGP 2: Investor communication,1,Violated,8.156875000000007,1.7267976933135536,4.772351521105442,11.541398478894571
860,DGP 1: No investor communication,0,Fulfilled,10.227499999999978,1.331627658944424,7.617509788468906,12.83749021153105
860,DGP 2: Investor communication,1,Violated,10.365625000000005,1.6981403253409075,7.037269962331827,13.693980037668183
861,DGP 1: No investor communication,0,Fulfilled,8.810625000000007,1.3520429297014318,6.160620857785201,11.460629142214813
861,DGP 2: Investor communication,1,Violated,7.723750000000029,1.7266341339786229,4.339547097401928,11.10795290259813
862,DGP 1: No investor communication,0,Fulfilled,8.616875000000004,1.3769621048925624,5.918029274410582,11.315720725589426
862,DGP 2: Investor communication,1,Violated,6.737499999999981,1.7539666584295792,3.299725349478006,10.175274650521956
863,DGP 1: No investor communication,0,Fulfilled,9.455625000000008,1.3170177821779616,6.874270146931204,12.036979853068813
863,DGP 2: Investor communication,1,Violated,9.20374999999999,1.6640115663921422,5.942287329871392,12.46521267012859
864,DGP 1: No investor communication,0,Fulfilled,7.638124999999993,1.361287482300799,4.970001534690427,10.30624846530956
864,DGP 2: Investor communication,1,Violated,3.7568749999999724,1.745571629039895,0.3355546070817783,7.178195392918166
865,DGP 1: No investor communication,0,Fulfilled,6.715000000000002,1.3454160825038652,4.077984478292426,9.352015521707578
865,DGP 2: Investor communication,1,Violated,14.102500000000013,1.7571371573054102,10.65851117168141,17.546488828318616
866,DGP 1: No investor communication,0,Fulfilled,7.136875000000028,1.3410276557673628,4.508460794695997,9.76528920530406
866,DGP 2: Investor communication,1,Violated,6.64187499999999,1.7358199112014776,3.2396679740450938,10.044082025954886
867,DGP 1: No investor communication,0,Fulfilled,8.852500000000008,1.3582931615289877,6.190245403403193,11.514754596596823
867,DGP 2: Investor communication,1,Violated,7.765000000000001,1.7819578868843569,4.272362541706661,11.25763745829334
868,DGP 1: No investor communication,0,Fulfilled,8.518124999999973,1.321593378125048,5.927801978874879,11.108448021125067
868,DGP 2: Investor communication,1,Violated,8.495000000000008,1.702807444727329,5.157497408334443,11.832502591665573
869,DGP 1: No investor communication,0,Fulfilled,8.064375000000013,1.3307582013413728,5.456088925370922,10.672661074629103
869,DGP 2: Investor communication,1,Violated,8.503749999999993,1.757560600764339,5.058931222501888,11.948568777498098
870,DGP 1: No investor communication,0,Fulfilled,7.889999999999989,1.3433330562261736,5.257067209796689,10.522932790203289
870,DGP 2: Investor communication,1,Violated,6.534999999999968,1.761731913786772,3.082005448977895,9.987994551022041
871,DGP 1: No investor communication,0,Fulfilled,7.748124999999989,1.3337681235241787,5.133939477892599,10.362310522107379
871,DGP 2: Investor communication,1,Violated,10.39312500000003,1.6936055550061828,7.073658112187911,13.712591887812149
872,DGP 1: No investor communication,0,Fulfilled,9.931875000000009,1.3891750004197392,7.2090919991773195,12.654658000822698
872,DGP 2: Investor communication,1,Violated,9.818125000000022,1.714623398941317,6.45746313807504,13.178786861925003
873,DGP 1: No investor communication,0,Fulfilled,10.156874999999987,1.3300510543929005,7.549974933389902,12.763775066610073
873,DGP 2: Investor communication,1,Violated,7.768750000000004,1.773608202831418,4.292477922450425,11.245022077549583
874,DGP 1: No investor communication,0,Fulfilled,8.5275,1.3658057430218353,5.850520743677203,11.204479256322797
874,DGP 2: Investor communication,1,Violated,9.452500000000008,1.7001660207438094,6.120174599342141,12.784825400657875
875,DGP 1: No investor communication,0,Fulfilled,7.667500000000001,1.3471998090299924,5.026988374301217,10.308011625698786
875,DGP 2: Investor communication,1,Violated,7.7406250000000085,1.748095162525235,4.314358481450547,11.16689151854947
876,DGP 1: No investor communication,0,Fulfilled,7.753125000000024,1.3304126682310518,5.145516170267163,10.360733829732885
876,DGP 2: Investor communication,1,Violated,6.8212500000000045,1.7521265757305131,3.387081911568199,10.25541808843181
877,DGP 1: No investor communication,0,Fulfilled,9.928125000000005,1.32478491001074,7.331546576378955,12.524703423621055
877,DGP 2: Investor communication,1,Violated,10.438750000000018,1.6757253889037191,7.154328237748729,13.723171762251308
878,DGP 1: No investor communication,0,Fulfilled,7.491249999999972,1.3445107432915244,4.856008943148584,10.12649105685136
878,DGP 2: Investor communication,1,Violated,11.471874999999965,1.7335176255138984,8.074180453992724,14.869569546007206
879,DGP 1: No investor communication,0,Fulfilled,5.415625000000011,1.3222298533706311,2.8240544873935742,8.007195512606447
879,DGP 2: Investor communication,1,Violated,6.128124999999979,1.7581846765104312,2.6820830340395343,9.574166965960424
880,DGP 1: No investor communication,0,Fulfilled,10.56875,1.3679367504738844,7.887593969071187,13.249906030928813
880,DGP 2: Investor communication,1,Violated,6.0043750000000085,1.7010155621317797,2.67038449822172,9.338365501778297
881,DGP 1: No investor communication,0,Fulfilled,10.095000000000008,1.3588392831097857,7.431675005104828,12.758324994895187
881,DGP 2: Investor communication,1,Violated,10.705000000000013,1.7104978100620212,7.352424292278451,14.057575707721574
882,DGP 1: No investor communication,0,Fulfilled,6.728125000000016,1.3037828762720942,4.172710562506712,9.2835394374933209
882,DGP 2: Investor communication,1,Violated,8.84000000000002,1.7438512107316269,5.422051626966031,12.257948373034008
883,DGP 1: No investor communication,0,Fulfilled,7.46500000000001,1.3316282896779492,4.855008552231229,10.07499144776879
883,DGP 2: Investor communication,1,Violated,7.245000000000006,1.7842970998012275,3.7477776843896002,10.742222315610412
