timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
3,0,a1,max,0,0,4,-20.0,-60.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,10
3,1,a2,fair,0,0,4,-2.5,-62.5,-22.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,82.5,10
4,0,a1,max,0,0,4,-25.0,-67.5,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,10
4,1,a2,fair,0,0,4,-6.25,-71.25,-26.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,116.25,10
5,0,a1,max,0,0,4,-25.0,-71.25,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,10
5,1,a2,fair,0,0,4,0.0,-65.0,-20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,120.0,10
6,0,a1,max,0,0,4,-25.0,-65.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,10
6,1,a2,fair,0,0,4,18.75,-46.25,-1.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,131.25,10
7,0,a1,max,0,0,4,-25.0,-46.25,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,10
7,1,a2,fair,0,0,4,25.0,-40.0,5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,135.0,10
8,0,a1,max,0,0,4,-25.0,-40.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,10
8,1,a2,fair,0,0,4,31.25,-33.75,11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,138.75,10
9,0,a1,max,0,0,4,-25.0,-33.75,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,10
9,1,a2,fair,0,0,4,37.5,-27.5,17.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,142.5,10
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,11
0,1,a2,fair,0,0,4,15.0,13.75,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,11
1,0,a1,max,0,0,4,23.75,-1.25,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,11
1,1,a2,fair,0,0,4,12.5,-3.75,-7.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,37.5,11
2,0,a1,max,0,0,4,3.75,-23.75,-16.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,116.25,11
2,1,a2,fair,0,0,4,12.5,-23.75,-7.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,37.5,11
3,0,a1,max,0,0,4,-16.25,-43.75,-36.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,176.25,11
3,1,a2,fair,0,0,4,12.5,-43.75,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,11
4,0,a1,max,0,0,4,-36.25,-63.75,-56.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,236.25,11
4,1,a2,fair,0,0,4,12.5,-63.75,-7.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,37.5,11
5,0,a1,max,0,0,4,-36.25,-63.75,-56.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,236.25,11
5,1,a2,fair,0,0,4,18.75,-57.5,-1.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,41.25,11
6,0,a1,max,0,0,4,-36.25,-57.5,-56.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,236.25,11
6,1,a2,fair,0,0,4,18.75,-57.5,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,41.25,11
7,0,a1,max,0,0,4,-36.25,-57.5,-56.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,236.25,11
7,1,a2,fair,0,0,4,18.75,-57.5,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,41.25,11
8,0,a1,max,0,0,4,-36.25,-57.5,-56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.25,11
8,1,a2,fair,0,0,4,18.75,-57.5,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,41.25,11
9,0,a1,max,0,0,4,-36.25,-57.5,-56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.25,11
9,1,a2,fair,0,0,4,18.75,-57.5,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,41.25,11
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,12
0,1,a2,fair,0,0,4,0.0,-40.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,12
1,0,a1,max,0,0,4,-20.0,-60.0,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,12
1,1,a2,fair,0,0,4,-15.0,-75.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,12
2,0,a1,max,0,0,4,-30.0,-85.0,-50.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,150.0,12
2,1,a2,fair,0,0,4,-35.0,-105.0,-55.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,165.0,12
3,0,a1,max,0,0,4,-35.0,-110.0,-55.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,165.0,12
3,1,a2,fair,0,0,4,-22.5,-97.5,-42.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,172.5,12
4,0,a1,max,0,0,4,-40.0,-102.5,-60.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,180.0,12
4,1,a2,fair,0,0,4,-10.0,-90.0,-30.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,180.0,12
5,0,a1,max,0,0,4,-50.0,-100.0,-70.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,210.0,12
5,1,a2,fair,0,0,4,2.5,-87.5,-17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,187.5,12
6,0,a1,max,0,0,4,-65.0,-102.5,-85.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,255.0,12
6,1,a2,fair,0,0,4,8.75,-96.25,-11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,191.25,12
7,0,a1,max,0,0,4,-65.0,-96.25,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,12
7,1,a2,fair,0,0,4,15.0,-90.0,-5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,195.0,12
8,0,a1,max,0,0,4,-70.0,-95.0,-90.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,270.0,12
8,1,a2,fair,0,0,4,21.25,-88.75,1.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,198.75,12
9,0,a1,max,0,0,4,-80.0,-98.75,-100.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,300.0,12
9,1,a2,fair,0,0,4,33.75,-86.25,13.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,206.25,12
0,0,a1,max,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,13
0,1,a2,fair,0,0,4,0.0,-30.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,13
1,0,a1,max,0,0,4,0.0,-40.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,13
1,1,a2,fair,0,0,4,-5.0,-45.0,-25.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,13
2,0,a1,max,0,0,4,-10.0,-55.0,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,90.0,13
2,1,a2,fair,0,0,4,-10.0,-60.0,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,13
3,0,a1,max,0,0,4,-15.0,-65.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,13
3,1,a2,fair,0,0,4,-11.25,-66.25,-31.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,101.25,13
4,0,a1,max,0,0,4,-20.0,-71.25,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,13
4,1,a2,fair,0,0,4,-12.5,-72.5,-32.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,112.5,13
5,0,a1,max,0,0,4,-25.0,-77.5,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,13
5,1,a2,fair,0,0,4,-12.5,-77.5,-32.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,112.5,13
6,0,a1,max,0,0,4,-25.0,-77.5,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,13
6,1,a2,fair,0,0,4,-12.5,-77.5,-32.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,112.5,13
7,0,a1,max,0,0,4,-25.0,-77.5,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,13
7,1,a2,fair,0,0,4,-6.25,-71.25,-26.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,116.25,13
8,0,a1,max,0,0,4,-25.0,-71.25,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,13
8,1,a2,fair,0,0,4,6.25,-58.75,-13.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,123.75,13
9,0,a1,max,0,0,4,-25.0,-58.75,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,13
9,1,a2,fair,0,0,4,6.25,-58.75,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,123.75,13
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,14
0,1,a2,fair,0,0,4,15.0,13.75,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,14
1,0,a1,max,0,0,4,28.75,3.75,8.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,41.25,14
1,1,a2,fair,0,0,4,12.5,1.25,-7.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,37.5,14
2,0,a1,max,0,0,4,8.75,-18.75,-11.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,101.25,14
2,1,a2,fair,0,0,4,10.0,-21.25,-10.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,60.0,14
3,0,a1,max,0,0,4,3.75,-26.25,-16.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,116.25,14
3,1,a2,fair,0,0,4,6.25,-30.0,-13.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,93.75,14
4,0,a1,max,0,0,4,-6.25,-40.0,-26.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,146.25,14
4,1,a2,fair,0,0,4,18.75,-27.5,-1.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,101.25,14
5,0,a1,max,0,0,4,-6.25,-27.5,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,14
5,1,a2,fair,0,0,4,18.75,-27.5,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,101.25,14
6,0,a1,max,0,0,4,-6.25,-27.5,-26.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,146.25,14
6,1,a2,fair,0,0,4,25.0,-21.25,5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,105.0,14
7,0,a1,max,0,0,4,-6.25,-21.25,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,14
7,1,a2,fair,0,0,4,37.5,-8.75,17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,112.5,14
8,0,a1,max,0,0,4,-6.25,-8.75,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,14
8,1,a2,fair,0,0,4,50.0,3.75,30.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,120.0,14
9,0,a1,max,0,0,4,-6.25,3.75,-26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,14
9,1,a2,fair,0,0,4,50.0,3.75,30.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,120.0,14
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,15
0,1,a2,fair,0,0,4,15.0,13.75,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,15
1,0,a1,max,0,0,4,23.75,-1.25,3.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,56.25,15
1,1,a2,fair,0,0,4,15.0,-1.25,-5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.0,15
2,0,a1,max,0,0,4,8.75,-16.25,-11.25,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,101.25,15
2,1,a2,fair,0,0,4,13.75,-17.5,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,15
3,0,a1,max,0,0,4,-11.25,-37.5,-31.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,161.25,15
3,1,a2,fair,0,0,4,13.75,-37.5,-6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,26.25,15
4,0,a1,max,0,0,4,-31.25,-57.5,-51.25,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,221.25,15
4,1,a2,fair,0,0,4,11.25,-60.0,-8.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,48.75,15
5,0,a1,max,0,0,4,-41.25,-70.0,-61.25,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,251.25,15
5,1,a2,fair,0,0,4,11.25,-70.0,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,15
6,0,a1,max,0,0,4,-46.25,-75.0,-66.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,266.25,15
6,1,a2,fair,0,0,4,11.25,-75.0,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,15
7,0,a1,max,0,0,4,-46.25,-75.0,-66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.25,15
7,1,a2,fair,0,0,4,11.25,-75.0,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,15
8,0,a1,max,0,0,4,-51.25,-80.0,-71.25,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,281.25,15
8,1,a2,fair,0,0,4,11.25,-80.0,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,15
9,0,a1,max,0,0,4,-51.25,-80.0,-71.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,281.25,15
9,1,a2,fair,0,0,4,11.25,-80.0,-8.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,48.75,15
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,16
0,1,a2,fair,0,0,4,10.0,-3.75,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,16
1,0,a1,max,0,0,4,16.25,-13.75,-3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,33.75,16
1,1,a2,fair,0,0,4,10.0,-13.75,-10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,30.0,16
2,0,a1,max,0,0,4,6.25,-23.75,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,63.75,16
2,1,a2,fair,0,0,4,10.0,-23.75,-10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,30.0,16
3,0,a1,max,0,0,4,-3.75,-33.75,-23.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,93.75,16
3,1,a2,fair,0,0,4,10.0,-33.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,16
4,0,a1,max,0,0,4,-13.75,-43.75,-33.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,123.75,16
4,1,a2,fair,0,0,4,10.0,-43.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,16
5,0,a1,max,0,0,4,-18.75,-48.75,-38.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,138.75,16
5,1,a2,fair,0,0,4,10.0,-48.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,16
6,0,a1,max,0,0,4,-23.75,-53.75,-43.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,153.75,16
6,1,a2,fair,0,0,4,10.0,-53.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,16
7,0,a1,max,0,0,4,-33.75,-63.75,-53.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,183.75,16
7,1,a2,fair,0,0,4,10.0,-63.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,16
8,0,a1,max,0,0,4,-38.75,-68.75,-58.75,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,198.75,16
8,1,a2,fair,0,0,4,10.0,-68.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,16
9,0,a1,max,0,0,4,-58.75,-88.75,-78.75,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,258.75,16
9,1,a2,fair,0,0,4,10.0,-88.75,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,16
0,0,a1,max,0,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,17
0,1,a2,fair,0,0,4,15.0,1.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,17
1,0,a1,max,0,0,4,32.5,7.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,17
1,1,a2,fair,0,0,4,13.75,6.25,-6.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,26.25,17
2,0,a1,max,0,0,4,32.5,6.25,12.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.5,17
2,1,a2,fair,0,0,4,11.25,3.75,-8.75,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,48.75,17
3,0,a1,max,0,0,4,32.5,3.75,12.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.5,17
3,1,a2,fair,0,0,4,10.0,2.5,-10.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,60.0,17
4,0,a1,max,0,0,4,32.5,2.5,12.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.5,17
4,1,a2,fair,0,0,4,10.0,2.5,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,60.0,17
5,0,a1,max,0,0,4,32.5,2.5,12.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,17
5,1,a2,fair,0,0,4,10.0,2.5,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,60.0,17
6,0,a1,max,0,0,4,27.5,-2.5,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,22.5,17
6,1,a2,fair,0,0,4,16.25,3.75,-3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,17
7,0,a1,max,0,0,4,27.5,3.75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,17
7,1,a2,fair,0,0,4,22.5,10.0,2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,67.5,17
8,0,a1,max,0,0,4,27.5,10.0,7.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,22.5,17
8,1,a2,fair,0,0,4,22.5,10.0,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,17
9,0,a1,max,0,0,4,27.5,10.0,7.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,22.5,17
9,1,a2,fair,0,0,4,22.5,10.0,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,17
0,0,a1,max,0,0,4,38.75,18.75,18.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,11.25,18
0,1,a2,fair,0,0,4,15.0,13.75,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,18
1,0,a1,max,0,0,4,45.0,20.0,25.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,15.0,18
1,1,a2,fair,0,0,4,-5.0,0.0,-25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,75.0,18
2,0,a1,max,0,0,4,35.0,-10.0,15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,18
2,1,a2,fair,0,0,4,7.5,2.5,-12.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,18
3,0,a1,max,0,0,4,15.0,-17.5,-5.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,105.0,18
3,1,a2,fair,0,0,4,26.25,1.25,6.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,93.75,18
4,0,a1,max,0,0,4,-5.0,-18.75,-25.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,165.0,18
4,1,a2,fair,0,0,4,51.25,6.25,31.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,108.75,18
5,0,a1,max,0,0,4,-5.0,6.25,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,165.0,18
5,1,a2,fair,0,0,4,70.0,25.0,50.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,120.0,18
6,0,a1,max,0,0,4,-5.0,25.0,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,165.0,18
6,1,a2,fair,0,0,4,95.0,50.0,75.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,135.0,18
7,0,a1,max,0,0,4,-5.0,50.0,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,165.0,18
7,1,a2,fair,0,0,4,95.0,50.0,75.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,135.0,18
8,0,a1,max,0,0,4,-5.0,50.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,18
8,1,a2,fair,0,0,4,95.0,50.0,75.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,135.0,18
9,0,a1,max,0,0,4,-5.0,50.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,18
9,1,a2,fair,0,0,4,95.0,50.0,75.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,135.0,18
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,19
0,1,a2,fair,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,19
1,0,a1,max,0,0,4,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,19
1,1,a2,fair,0,0,4,-15.0,-35.0,-35.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,105.0,19
2,0,a1,max,0,0,4,20.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,19
2,1,a2,fair,0,0,4,-25.0,-45.0,-45.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,135.0,19
3,0,a1,max,0,0,4,20.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,19
3,1,a2,fair,0,0,4,-12.5,-32.5,-32.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,142.5,19
4,0,a1,max,0,0,4,20.0,-32.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,19
4,1,a2,fair,0,0,4,0.0,-20.0,-20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,150.0,19
5,0,a1,max,0,0,4,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,19
5,1,a2,fair,0,0,4,12.5,-7.5,-7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,157.5,19
6,0,a1,max,0,0,4,20.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6,1,a2,fair,0,0,4,25.0,5.0,5.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,165.0,19
7,0,a1,max,0,0,4,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
7,1,a2,fair,0,0,4,37.5,17.5,17.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,172.5,19
8,0,a1,max,0,0,4,20.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8,1,a2,fair,0,0,4,50.0,30.0,30.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,180.0,19
9,0,a1,max,0,0,4,15.0,25.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,19
9,1,a2,fair,0,0,4,68.75,43.75,48.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,191.25,19
0,0,a1,max,0,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,20
0,1,a2,fair,0,0,4,10.0,-10.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,20
1,0,a1,max,0,0,4,10.0,-20.0,-10.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,30.0,20
1,1,a2,fair,0,0,4,0.0,-30.0,-20.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,60.0,20
2,0,a1,max,0,0,4,5.0,-35.0,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,20
2,1,a2,fair,0,0,4,-1.25,-36.25,-21.25,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,71.25,20
3,0,a1,max,0,0,4,-5.0,-46.25,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,20
3,1,a2,fair,0,0,4,-2.5,-47.5,-22.5,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,82.5,20
4,0,a1,max,0,0,4,-5.0,-47.5,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,20
4,1,a2,fair,0,0,4,-3.75,-48.75,-23.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,93.75,20
5,0,a1,max,0,0,4,-10.0,-53.75,-30.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,20
5,1,a2,fair,0,0,4,-5.0,-55.0,-25.0,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,105.0,20
6,0,a1,max,0,0,4,-15.0,-60.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,105.0,20
6,1,a2,fair,0,0,4,-5.0,-60.0,-25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,105.0,20
7,0,a1,max,0,0,4,-20.0,-65.0,-40.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,120.0,20
7,1,a2,fair,0,0,4,-5.0,-65.0,-25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,105.0,20
8,0,a1,max,0,0,4,-20.0,-65.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20
8,1,a2,fair,0,0,4,-5.0,-65.0,-25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,105.0,20
9,0,a1,max,0,0,4,-25.0,-70.0,-45.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,20
9,1,a2,fair,0,0,4,-5.0,-70.0,-25.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,105.0,20
0,0,a1,max,0,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,21
0,1,a2,fair,0,0,4,15.0,-25.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,21
1,0,a1,max,0,0,4,6.25,-18.75,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,21
